time,valor
0.0,84.81171010606795
0.005,86.64579831350275
0.01,88.49406154630316
0.015,90.36757037005214
0.02,92.2815725110317
0.025,94.23860768163529
0.03,96.20313532282624
0.035,98.1065051342348
0.04,99.88172534379446
0.045,101.48674221243911
0.05,102.90430384528162
0.055,104.13837053295464
0.06,105.20321595760142
0.065,106.11151979805783
0.07,106.88109850478742
0.075,107.54181513064167
0.08,108.12923324251769
0.085,108.67596321374026
0.09,109.20694034638684
0.095,109.7386440857268
0.1,110.28146369504678
0.105,110.84659600206362
0.11,111.44926945908797
0.115,112.10031100616955
0.12,112.79352439208115
0.125,113.50998212983939
0.13,114.23882854627824
0.135,114.97573007866754
0.14,115.70185826785337
0.145,116.38605091843381
0.15,117.00307183229674
0.155,117.53817800321586
0.16,117.9796449845158
0.165,118.31180304382184
0.17,118.51993088773047
0.17500000000000002,118.61062197755841
0.18,118.6281463303912
0.185,118.65008801761869
0.19,118.76052543293216
0.195,119.01480894660054
0.2,119.42439747474259
0.20500000000000002,119.95927691170182
0.21,120.55032354682638
0.215,121.10170468997464
0.22,121.5243725769274
0.225,121.77059842315262
0.23,121.8360652681033
0.23500000000000001,121.74072921199922
0.24,121.5222506591266
0.245,121.22823446437296
0.25,120.89094882104632
0.255,120.51352454558457
0.26,120.08312041300553
0.265,119.59213163151836
0.27,119.05559218087404
0.275,118.51323875861452
0.28,118.00764496563903
0.28500000000000003,117.55976127570408
0.29,117.15878515406129
0.295,116.769888532695
0.3,116.3687676705116
0.305,115.97137044284314
0.31,115.61363414258916
0.315,115.30422473912857
0.32,115.00208154409322
0.325,114.63834399428598
0.33,114.16574948587153
0.335,113.58620493589513
0.34,112.92743659082817
0.34500000000000003,112.20642586741533
0.35000000000000003,111.42399917797783
0.355,110.58675079115513
0.36,109.7192230748112
0.365,108.84631499271445
0.37,107.98195566542907
0.375,107.13323245044947
0.38,106.28786053204345
0.385,105.4167779516705
0.39,104.5106161139938
0.395,103.58681293469995
0.4,102.65422477809211
0.405,101.69897814445213
0.41000000000000003,100.70918512195124
0.41500000000000004,99.69412490059972
0.42,98.67789099047874
0.425,97.6820577872639
0.43,96.71315837584461
0.435,95.76519196322475
0.44,94.82246869689946
0.445,93.8577482396282
0.45,92.85013771536401
0.455,91.80143264325814
0.46,90.71968477153416
0.465,89.60727647738888
0.47000000000000003,88.47987296743011
0.47500000000000003,87.3771740943618
0.48,86.3415638422652
0.485,85.39641729206191
0.49,84.54417224244447
0.495,83.7660388402712
0.5,83.0230001090636
0.505,82.27107008304075
0.51,81.47626112245348
0.515,80.61908003517856
0.52,79.69982895558906
0.525,78.7417745961579
0.53,77.77340816684871
0.535,76.80283854866813
0.54,75.81888038698958
0.545,74.80525086973316
0.55,73.75160399748724
0.555,72.6755986600174
0.56,71.62756788575793
0.5650000000000001,70.6550534148005
0.5700000000000001,69.77373671965029
0.5750000000000001,68.97565616477836
0.58,68.24367813730393
0.585,67.55394546199379
0.59,66.88595587808823
0.595,66.23959293069866
0.6,65.63664451835321
0.605,65.10515560111111
0.61,64.66603304659982
0.615,64.33258454233803
0.62,64.11496274283823
0.625,64.01204298978756
0.63,63.99437359363307
0.635,64.01116718096328
0.64,64.02277314283178
0.645,64.02167988809266
0.65,64.02198413096826
0.655,64.03254465432845
0.66,64.04739998609259
0.665,64.06594853063388
0.67,64.11345157044263
0.675,64.22128259420928
0.68,64.3808591106236
0.685,64.53289080952467
0.6900000000000001,64.60037026969674
0.6950000000000001,64.52003318999117
0.7000000000000001,64.25867882145387
0.705,63.817588679497206
