time,valor
0.0,92.01944948149979
0.005,90.9164609617457
0.01,89.97410718289616
0.015,89.33246767919074
0.02,89.03998088301651
0.025,89.08313163657212
0.03,89.4195754777852
0.035,89.9928703717212
0.04,90.74449615293194
0.045,91.62229150703791
0.05,92.58096660443022
0.055,93.58403802002036
0.06,94.61086841186379
0.065,95.66416117934966
0.07,96.76599174986036
0.075,97.9443562865479
0.08,99.21388496571659
0.085,100.55213982351404
0.09,101.9008630429472
0.095,103.19672155821755
0.1,104.39086142867058
0.105,105.44174503465928
0.11,106.30916851992212
0.115,106.96975375848398
0.12,107.43606475878919
0.125,107.75438191737234
0.13,107.97921625131399
0.135,108.15299766864644
0.14,108.3055535380013
0.145,108.44827897201178
0.15,108.57716573581443
0.155,108.70212647574505
0.16,108.85320415261631
0.165,109.05331377410897
0.17,109.30359933348687
0.17500000000000002,109.59063411201014
0.18,109.89661803755281
0.185,110.20503730637876
0.19,110.50049411175517
0.195,110.76939209575528
0.2,111.00793454439882
0.20500000000000002,111.22471330074751
0.21,111.43860885015852
0.215,111.67591024025177
0.22,111.95149759773261
0.225,112.25264621942857
0.23,112.54825305407066
0.23500000000000001,112.80002803211543
0.24,112.97318908599246
0.245,113.0621462695373
0.25,113.09586232671671
0.255,113.10602498754223
0.26,113.09664888701157
0.265,113.03745160967047
0.27,112.88117254300408
0.275,112.58705253906223
0.28,112.12331305815617
0.28500000000000003,111.46406924847574
0.29,110.60575279514015
0.295,109.57919434759286
0.3,108.4381926766195
0.305,107.246308638443
0.31,106.07277945854011
0.315,104.98278615582782
0.32,104.0165764086216
0.325,103.17358756754362
0.33,102.42293280058271
0.335,101.73808121308532
0.34,101.11780299753131
0.34500000000000003,100.5768927481418
0.35000000000000003,100.13476185157037
0.355,99.80417889842543
0.36,99.571202899307
0.365,99.39105406698809
0.37,99.20412428520201
0.375,98.94302034401056
0.38,98.53002630447318
0.385,97.89307508793746
0.39,96.99505354216414
0.395,95.84972652444709
0.4,94.52380348511899
0.405,93.11911393793659
0.41000000000000003,91.72662379180133
0.41500000000000004,90.39221261663656
0.42,89.12495777741569
0.425,87.91647131669053
0.43,86.74915266474629
0.435,85.60735183498306
0.44,84.48903313587745
0.445,83.40813281012106
0.45,82.39219609951294
0.455,81.47050137995443
0.46,80.65138264209001
0.465,79.91227896539156
0.47000000000000003,79.21505808294751
0.47500000000000003,78.52784579432236
0.48,77.83461891553513
0.485,77.1290783933829
0.49,76.39604368037551
0.495,75.59989078454998
0.5,74.70419087930487
0.505,73.70208560339157
0.51,72.61715295435468
0.515,71.49006490388858
0.52,70.3753507112589
0.525,69.32749547756569
0.53,68.37917272276086
0.535,67.54369165402413
0.54,66.83068144948061
0.545,66.24151177835964
0.55,65.75703851966632
0.555,65.34232533386069
0.56,64.95608513723695
0.5650000000000001,64.56405094522543
0.5700000000000001,64.15975015642094
0.5750000000000001,63.762155229044716
0.58,63.3909830352003
0.585,63.05185380566968
0.59,62.72304011744515
0.595,62.343375199775195
0.6,61.838032507975626
0.605,61.170277934401
0.61,60.37131362035114
0.615,59.5395031063594
0.62,58.81148218340274
0.625,58.3066007455631
0.63,58.08286821310961
0.635,58.133923274732
0.64,58.40225933369525
0.645,58.792926219293214
0.65,59.20523672261943
0.655,59.57074865639421
0.66,59.8629412007759
0.665,60.07817507225876
0.67,60.21713512843075
0.675,60.28064681643178
