time,valor
0.0,99.26231370083731
0.005,101.62414194842195
0.01,103.95214166510253
0.015,106.23738500705326
0.02,108.4725705856015
0.025,110.65358281758213
0.03,112.77934147217705
0.035,114.85099899114024
0.04,116.87013075692012
0.045,118.8369014468438
0.05,120.75103704955666
0.055,122.6142307703864
0.06,124.4305382506515
0.065,126.20500004202503
0.07,127.94238513907683
0.075,129.64660234953814
0.08,131.3203564108274
0.085,132.9640560469805
0.09,134.57462834344477
0.095,136.14646487463466
0.1,137.6738316915819
0.105,139.15189107891703
0.11,140.57576934647253
0.115,141.93937253180783
0.12,143.23565809703337
0.125,144.45817434064017
0.13,145.60217154564612
0.135,146.66514390379717
0.14,147.64786017746815
0.145,148.55527933418983
0.15,149.395611007155
0.155,150.1776410739327
0.16,150.90826545629534
0.165,151.59128664515057
0.17,152.22817743560165
0.17500000000000002,152.82078793686668
0.18,153.3726288715737
0.185,153.88654311735846
0.19,154.36218447549652
0.195,154.7962586499146
0.2,155.18357382225176
0.20500000000000002,155.5172643198297
0.21,155.78945641577158
0.215,155.99222890420228
0.22,156.11791882556824
0.225,156.16026807709997
0.23,156.1170300021871
0.23500000000000001,155.99177136824935
0.24,155.79274804229212
0.245,155.52919647558423
0.25,155.2079217146111
0.255,154.83256251464357
0.26,154.40478121456115
0.265,153.92540873047272
0.27,153.3946192872455
0.275,152.81153917169826
0.28,152.17492153285525
0.28500000000000003,151.48505107844733
0.29,150.74415933802604
0.295,149.9545965729711
0.3,149.1174508507911
0.305,148.23324812290932
0.31,147.30333102076153
0.315,146.32968444955148
0.32,145.31365028182395
0.325,144.25539432506645
0.33,143.1540936401774
0.335,142.0079299763428
0.34,140.8138785558076
0.34500000000000003,139.5676202617692
0.35000000000000003,138.26357274760068
0.355,136.89550458832733
0.36,135.45771319263673
0.365,133.94622629547789
0.37,132.3600402817283
0.375,130.70169518775108
0.38,128.97698142931108
0.385,127.19393940445812
0.39,125.36083637519657
0.395,123.48459533913349
0.4,121.57094613912608
0.405,119.62581514875882
0.41000000000000003,117.65670928298914
0.41500000000000004,115.67257838875578
0.42,113.68267608682596
0.425,111.69517302923155
0.43,109.71585999008182
0.435,107.7488114132203
0.44,105.79786494536442
0.445,103.86603401437763
0.45,101.95439314345523
0.455,100.06310355429154
0.46,98.19358836800849
0.465,96.34880182422754
0.47000000000000003,94.53096138774421
0.47500000000000003,92.73935831369798
0.48,90.97092213686443
0.485,89.22319724906356
0.49,87.4964021166868
0.495,85.79291420623966
0.5,84.11517615093892
0.505,82.46354664673913
0.51,80.83634642575478
0.515,79.23240763886884
0.52,77.65383640396402
0.525,76.10693036659218
0.53,74.5998279824081
0.535,73.1385657315206
0.54,71.72595632291902
0.545,70.36353874015322
0.55,69.05323205835514
0.555,67.7972964857639
0.56,66.5970066050996
0.5650000000000001,65.45128878570323
0.5700000000000001,64.35663392149547
0.5750000000000001,63.30819278252668
0.58,62.30080132435431
0.585,61.32898618628637
0.59,60.38720003815327
0.595,59.47105864180262
0.6,58.577627336216565
0.605,57.70477249679473
0.61,56.85155554485708
0.615,56.01943173202116
0.62,55.21261825101727
0.625,54.43707958665905
0.63,53.69927744778808
0.635,53.00538058913506
0.64,52.361107655335836
0.645,51.77189363852006
0.65,51.241595525254546
0.655,50.77124125368703
0.66,50.36073916408583
0.665,50.010882566945476
0.67,49.723260077405655
0.675,49.50007234408778
0.68,49.34408574485851
0.685,49.257826610825965
0.6900000000000001,49.24285817620943
0.6950000000000001,49.29936180546447
0.7000000000000001,49.42623240885875
0.705,49.62217590136945
0.71,49.88642073106463
0.715,50.21793247342312
0.72,50.61476724876468
0.725,51.07484586183107
0.73,51.59676703648019
0.735,52.17986478360342
0.74,52.825078916449556
