time,valor
0.0,98.11940765016371
0.005,100.87754270119454
0.01,103.61818530912353
0.015,106.3350048699637
0.02,109.02308472798609
0.025,111.67830122430168
0.03,114.29657278167798
0.035,116.87352950102026
0.04,119.40480548149426
0.045,121.88664022921745
0.05,124.31624250480083
0.055,126.69186968200495
0.06,129.01270613913033
0.065,131.2783827706805
0.07,133.48837601601485
0.075,135.64168942156417
0.08,137.73681621653836
0.085,139.7717858447582
0.09,141.7443287330632
0.095,143.65236170533086
0.1,145.4945666181021
0.105,147.27054428907266
0.11,148.9803543742222
0.115,150.62395419204654
0.12,152.201307340671
0.125,153.71281171442115
0.13,155.15920703937377
0.135,156.54119538457525
0.14,157.8592069685602
0.145,159.11331634779776
0.15,160.30353019890865
0.155,161.43031551668108
0.16,162.49465093194584
0.165,163.49758296878846
0.17,164.43988121893386
0.17500000000000002,165.32182175498792
0.18,166.14294684865115
0.185,166.90199979646246
0.19,167.59712406235428
0.195,168.22629208219976
0.2,168.78787455789248
0.20500000000000002,169.28093151717093
0.21,169.70494405139132
0.215,170.05938985825748
0.22,170.34365072586328
0.225,170.55710513394874
0.23,170.69911670751762
0.23500000000000001,170.7690246206747
0.24,170.76608128821312
0.245,170.6892648627993
0.25,170.5373871796032
0.255,170.3095367027246
0.26,170.00532709343653
0.265,169.6246907582591
0.27,169.16744204980128
0.275,168.63321393522466
0.28,168.02187711684294
0.28500000000000003,167.33363483579646
0.29,166.56849659208575
0.295,165.7259118958362
0.3,164.80517757952893
0.305,163.80609653464563
0.31,162.72889409449917
0.315,161.57363037755337
0.32,160.34027513685666
0.325,159.02946805829296
0.33,157.64301570014422
0.335,156.18373388173427
0.34,154.6548876508256
0.34500000000000003,153.0597087192102
0.35000000000000003,151.40120361894927
0.355,149.6820908508339
0.36,147.9048645084261
0.365,146.0718514902346
0.37,144.18504219422536
0.375,142.24597765116104
0.38,140.25594961689623
0.385,138.21619298384553
0.39,136.12780274282812
0.395,133.9917485563638
0.4,131.80922833290305
0.405,129.5819722608206
0.41000000000000003,127.31228713114919
0.41500000000000004,125.00307343953396
0.42,122.65792318282595
0.425,120.2810474895755
0.43,117.87692015125222
0.435,115.45013383448827
0.44,113.00565476359098
0.445,110.54874232191744
0.45,108.08435549937937
0.455,105.61680760515412
0.46,103.14985420902332
0.465,100.68670511559668
0.47000000000000003,98.22994940275314
0.47500000000000003,95.78186640947588
0.48,93.34498943123705
0.485,90.92228065637205
0.49,88.51693433138479
0.495,86.13239835595465
0.5,83.77248500017335
0.505,81.44100256810228
0.51,79.14136989405321
0.515,76.8766955669511
0.52,74.64975525650803
0.525,72.46278075703448
0.53,70.31752820678129
0.535,68.2154957835926
0.54,66.15779779070728
0.545,64.1447333977075
0.55,62.17588699300573
0.555,60.250835953713874
0.56,58.3694853113124
0.5650000000000001,56.53191676102007
0.5700000000000001,54.73834456064604
0.5750000000000001,52.989305651050955
0.58,51.28586756703839
0.585,49.629570844707416
0.59,48.02203240626557
0.595,46.46459075642433
0.6,44.95852368622195
0.605,43.50557463375412
0.61,42.10792521429791
0.615,40.76779132452592
0.62,39.48749349424021
0.625,38.269862484969934
0.63,37.118195406201934
0.635,36.03572492106545
0.64,35.02530712753275
0.645,34.08938631574516
0.65,33.22975834997267
0.655,32.44733870998714
0.66,31.742262233241824
0.665,31.114117198725065
0.67,30.562103471246584
0.675,30.085079238914776
0.68,29.681574348666594
0.685,29.350022156498106
0.6900000000000001,29.08926885221149
