time,valor
0.0,85.97986115256533
0.005,86.7675587611602
0.01,87.5637861277736
0.015,88.36870823074838
0.02,89.18231910252118
0.025,90.00444299487984
0.03,90.83473640160696
0.035,91.67274193890448
0.04,92.51790250723988
0.045,93.36944723931651
0.05,94.22626015659758
0.055,95.08688432369557
0.06,95.9496542667047
0.065,96.81280259465272
0.07,97.67450737537048
0.075,98.53297014109104
0.08,99.38648462181884
0.085,100.23343294309134
0.09,101.07223569140783
0.095,101.90128257612241
0.1,102.71886762402838
0.105,103.52317754283868
0.11,104.31236957251735
0.115,105.0846543817926
0.12,105.8382766769095
0.125,106.57145049946698
0.13,107.28233849985409
0.135,107.96905099538935
0.14,108.62963214085038
0.145,109.26208546788837
0.15,109.8644757909271
0.155,110.43502427794616
0.16,110.97210302368357
0.165,111.47419407799237
0.17,111.93991853282203
0.17500000000000002,112.36807626926009
0.18,112.75758794211211
0.185,113.10739136291159
0.19,113.41644208611639
0.195,113.68377324155261
0.2,113.90846576476444
0.20500000000000002,114.08962194238545
0.21,114.22641999953505
0.215,114.3181437681148
0.22,114.36421290959721
0.225,114.3642782865868
0.23,114.31830627231973
0.23500000000000001,114.22659530754018
0.24,114.08974116957359
0.245,113.90855803294912
0.25,113.68394879059029
0.255,113.4167743611567
0.26,113.10777672289703
0.265,112.75752377664975
0.27,112.36636445630899
0.275,111.9344417096226
0.28,111.46174231910965
0.28500000000000003,110.94811969357353
0.29,110.3933359278895
0.295,109.7971934581007
0.3,109.15965941523163
0.305,108.48089252580293
0.31,107.76123292710443
0.315,107.00116814529714
0.32,106.20124866398697
0.325,105.36200257370339
0.33,104.48392201567341
0.335,103.56754787666928
0.34,102.61355573958488
0.34500000000000003,101.62277007394516
0.35000000000000003,100.59619151507854
0.355,99.53505990502653
0.36,98.44087507122848
0.365,97.31534552130691
0.37,96.16024690443147
0.375,94.97725895379735
0.38,93.76795322702799
0.385,92.53390477541343
0.39,91.27676753295897
0.395,89.99829978039199
0.4,88.7003676618453
0.405,87.38494489538203
0.41000000000000003,86.05412755386
0.41500000000000004,84.71009428182835
0.42,83.3549878727448
0.425,81.99084684945316
0.43,80.61964597861429
0.435,79.24332105788167
0.44,77.86371586765435
0.445,76.48255915350963
0.45,75.10152800366343
0.455,73.72234335944898
0.46,72.3468489116597
0.465,70.97702179879265
0.47000000000000003,69.61492344246614
0.47500000000000003,68.26266273301255
0.48,66.92235242268657
0.485,65.5960370009091
0.49,64.28564951171998
0.495,62.993018895205424
0.5,61.719908421411425
0.505,60.468034448266636
0.51,59.239050298402034
0.515,58.03454069045183
0.52,56.855979423732116
0.525,55.70465088563194
0.53,54.58168040451604
0.535,53.4881614140845
0.54,52.425247513191835
0.545,51.39419029139846
0.55,50.39632625714745
0.555,49.43301005021998
0.56,48.50556166539664
0.5650000000000001,47.615283022088306
0.5700000000000001,46.76347880828392
0.5750000000000001,45.951413900432016
0.58,45.1802666944971
0.585,44.451099293782846
0.59,43.76482670846156
0.595,43.12223830542261
0.6,42.52404902060867
0.605,41.97093437470598
0.61,41.463550828559676
0.615,41.00249455427793
0.62,40.58822018878562
0.625,40.22101783609173
0.63,39.90105457764123
0.635,39.628409613970014
0.64,39.40308451339871
0.645,39.22502811723828
0.65,39.09414803747316
0.655,39.010286501448924
0.66,38.97325588924669
0.665,38.982936311777976
0.67,39.039287989017126
0.675,39.14225054369184
