time,valor
0.0,110.93261904018118
0.005,112.86412497042157
0.01,114.80415653413742
0.015,116.75675786357688
0.02,118.72515584157381
0.025,120.71189161861139
0.03,122.71886719378273
0.035,124.74719786817091
0.04,126.79678050356284
0.045,128.86603104980873
0.05,130.95206319193147
0.055,133.05089666201587
0.06,135.15760281033897
0.065,137.266813420267
0.07,139.37338989796137
0.075,141.47246270329785
0.08,143.55892748851946
0.085,145.62716140249645
0.09,147.67122928076432
0.095,149.68535001754478
0.1,151.6642427046385
0.105,153.60330947578743
0.11,155.4987197766472
0.115,157.34702140831396
0.12,159.1443376341558
0.125,160.88599097870863
0.13,162.56691836688182
0.135,164.1822712939525
0.14,165.7275779063169
0.145,167.19854650459527
0.15,168.59092348538667
0.155,169.90039492862857
0.16,171.12244352358059
0.165,172.2525305135761
0.17,173.28655527231837
0.17500000000000002,174.2210998482715
0.18,175.05332846386406
0.185,175.78067342699578
0.19,176.4007076602793
0.195,176.91150036035577
0.2,177.31202988919813
0.20500000000000002,177.6020583980664
0.21,177.78151381530176
0.215,177.85002432448408
0.22,177.80703864920724
0.225,177.652351933736
0.23,177.3865996707925
0.23500000000000001,177.01132889126103
0.24,176.5286496491776
0.245,175.94086807464353
0.25,175.25052381221212
0.255,174.46073885679124
0.26,173.57509828299925
0.265,172.59690412461407
0.27,171.52864937878726
0.275,170.37208915301406
0.28,169.12864952410797
0.28500000000000003,167.79987122460534
0.29,166.38759996870692
0.295,164.8940473429004
0.3,163.3218358682885
0.305,161.67379253425952
0.31,159.95272494657146
0.315,158.16147569476828
0.32,156.30310375277907
0.325,154.3810782891654
0.33,152.39918685877888
0.335,150.36097823367473
0.34,148.26921804715317
0.34500000000000003,146.12573162437576
0.35000000000000003,143.93171727455496
0.355,141.6884426711649
0.36,139.39768618523095
0.365,137.06171362732454
0.37,134.68324064224723
0.375,132.26517738385942
0.38,129.81002544000765
0.385,127.3196324131779
0.39,124.79548277381974
0.395,122.23901985630964
0.4,119.65184048246961
0.405,117.03571202561328
0.41000000000000003,114.39243889365983
0.41500000000000004,111.72404652175716
0.42,109.03333106151446
0.425,106.32425089631434
0.43,103.60189040527243
0.435,100.87202822728791
0.44,98.14063005452881
0.445,95.41369247865512
0.45,92.69714863908881
0.455,89.99640775880194
0.46,87.31615426461939
0.465,84.660885471845
0.47000000000000003,82.03537648434579
0.47500000000000003,79.44440792555305
0.48,76.89229067613681
0.485,74.38275397833402
0.49,71.91898141520274
0.495,69.50345011978811
0.5,67.13768661756228
0.505,64.82250875800477
0.51,62.558732633959636
0.515,60.347497123936705
0.52,58.19019037821798
0.525,56.08855728387252
0.53,54.04492681327497
0.535,52.06228074163856
0.54,50.143835736918646
0.545,48.29227636823383
0.55,46.509555037879096
0.555,44.797437137546765
0.56,43.15798530641587
0.5650000000000001,41.593623837904566
0.5700000000000001,40.10702927138724
0.5750000000000001,38.700947641679306
0.58,37.37803760463885
0.585,36.14081374260785
0.59,34.99135886356921
0.595,33.93096870972695
0.6,32.96043000999749
0.605,32.080772765306584
0.61,31.293731891898112
0.615,30.601704277624854
0.62,30.00738207181234
0.625,29.513222358673325
0.63,29.12115278640205
0.635,28.832620799975906
0.64,28.648494111875507
0.645,28.568959302493617
0.65,28.593819700282936
0.655,28.722635232185702
0.66,28.954379193908835
0.665,29.287323909915358
0.67,29.719541641207904
0.675,30.24945526152213
0.68,30.875994683257247
0.685,31.598459296863723
0.6900000000000001,32.41621835639707
