time,valor
0.0,81.34191484595901
0.005,84.14351561140688
0.01,86.94298799286379
0.015,89.73731026240718
0.02,92.523367491963
0.025,95.29795182465215
0.03,98.05780843850674
0.035,100.79971826284321
0.04,103.52047150597737
0.045,106.21674130348389
0.05,108.88500900588292
0.055,111.52153166785212
0.06,114.12232868752297
0.065,116.68319398649656
0.07,119.19973944662422
0.075,121.66760511296445
0.08,124.08275956038804
0.085,126.44164649130406
0.09,128.74117760833926
0.095,130.9786499187759
0.1,133.1516063537341
0.105,135.2577098145707
0.11,137.2947903807091
0.115,139.26102426788802
0.12,141.15493011363355
0.125,142.97520469331022
0.13,144.7206869188463
0.135,146.39042435851147
0.14,147.98369909205903
0.145,149.49998668260187
0.15,150.93881439892704
0.155,152.2996514475747
0.16,153.5820360094336
0.165,154.78571602138345
0.17,155.91052494271662
0.17500000000000002,156.95618416501756
0.18,157.92227550971143
0.185,158.80829801819493
0.19,159.61360833100767
0.195,160.3373223286751
0.2,160.97839538052418
0.20500000000000002,161.53577865571432
0.21,162.00845132195764
0.215,162.39541871255668
0.22,162.69581308812292
0.225,162.9090353818724
0.23,163.03482951852564
0.23500000000000001,163.07322991945787
0.24,163.0243615037066
0.245,162.88820067178526
0.25,162.6645471416662
0.255,162.35325284963236
0.26,161.95438967566497
0.265,161.46821803932428
0.27,160.89516120623105
0.275,160.2358712015948
0.28,159.49125978949291
0.28500000000000003,158.66241656277433
0.29,157.75056826511585
0.295,156.7571404201634
0.3,155.68370904941077
0.305,154.53188255668232
0.31,153.30328021086214
0.315,151.9994497268941
0.32,150.62168917472263
0.325,149.1709889850882
0.33,147.64807979778155
0.335,146.05345932172312
0.34,144.38751727101564
0.34500000000000003,142.65084701382682
0.35000000000000003,140.84450872873444
0.355,138.9700392614678
0.36,137.02925411796437
0.365,135.0239435860274
0.37,132.95561345458296
0.375,130.825475659545
0.38,128.6347202865926
0.385,126.38487723315485
0.39,124.07805773627797
0.395,121.71697575286775
0.4,119.30480218983432
0.405,116.84502661218576
0.41000000000000003,114.3414101315764
0.41500000000000004,111.79792845409051
0.42,109.2185831829285
0.425,106.60709236079272
0.43,103.96670626737516
0.435,101.30038747360994
0.44,98.61112411007576
0.445,95.90199201802409
0.45,93.17610972867944
0.455,90.43676187189179
0.46,87.68746870685791
0.465,84.93181885728832
0.47000000000000003,82.1733564907301
0.47500000000000003,79.41568472161467
0.48,76.66256831245326
0.485,73.91791859383014
0.49,71.18565688789421
0.495,68.46945440882291
0.5,65.77255733055975
0.505,63.097821042629825
0.51,60.447841071403786
0.515,57.82511823801288
0.52,55.232158717504475
0.525,52.671472663809425
0.53,50.145589119927706
0.535,47.657036811260944
0.54,45.20826239043699
0.545,42.801637744911304
0.55,40.43947776233347
0.555,38.123928261704165
0.56,35.856917134966096
0.5650000000000001,33.64026534779818
0.5700000000000001,31.475763324962962
0.5750000000000001,29.365156734718664
0.58,27.310082332674245
0.585,25.31206217167275
0.59,23.372717057422534
0.595,21.493991077693643
0.6,19.678113123735606
0.605,17.927465890459914
0.61,16.24455613625559
0.615,14.631914108771786
0.62,13.091858967349589
0.625,11.626439999435467
0.63,10.237625244919558
0.635,8.927401539849734
0.64,7.697622552017066
0.645,6.549805914096488
0.65,5.485179023695869
0.655,4.5049958131162295
0.66,3.6107112856194004
0.665,2.8038000917748835
0.67,2.0856434754515174
0.675,1.4577407567287253
0.68,0.9218556129114486
0.685,0.4798373121842108
0.6900000000000001,0.13336154051633642
0.6950000000000001,-0.11624314488654974
0.7000000000000001,-0.26813926682192957
0.705,-0.3220059967817246
0.71,-0.2779255992680767
0.715,-0.13633997417827537
0.72,0.10191238893874832
0.725,0.43565296730126235
0.73,0.8634495117886338
0.735,1.3835308087696347
0.74,1.9935881301781002
