time,valor
0.0,102.22007081742471
0.005,103.54911855068522
0.01,104.91326794428934
0.015,106.31592724756128
0.02,107.7569970543574
0.025,109.23436360767423
0.03,110.74728808306895
0.035,112.29870435539254
0.04,113.89389887132097
0.045,115.53672293804775
0.05,117.22699670301215
0.055,118.95996245044759
0.06,120.72626117318448
0.065,122.5125287723519
0.07,124.3033651453935
0.075,126.08283051971047
0.08,127.83442407802238
0.085,129.5422461729038
0.09,131.19358200946917
0.095,132.78012342415806
0.1,134.29794238227788
0.105,135.747194575104
0.11,137.13091685507248
0.115,138.4534474525762
0.12,139.71979462989313
0.125,140.93539396406464
0.13,142.1055690754297
0.135,143.23581393707022
0.14,144.33210332937054
0.145,145.3992427788391
0.15,146.4391821026467
0.155,147.45149664055612
0.16,148.4344721940702
0.165,149.38585587728286
0.17,150.3039587858924
0.17500000000000002,151.18744063795822
0.18,152.03339926225735
0.185,152.8374691902755
0.19,153.5958303268048
0.195,154.30539141415215
0.2,154.9625438659384
0.20500000000000002,155.56205175847666
0.21,156.0956324499156
0.215,156.5516780344444
0.22,156.91755107368937
0.225,157.18186311364417
0.23,157.33489996809453
0.23500000000000001,157.3689917981016
0.24,157.2796505536899
0.245,157.0665586935948
0.25,156.7338038192073
0.255,156.2890367695467
0.26,155.7420608069734
0.265,155.10352063742533
0.27,154.38310607387353
0.275,153.58765998970065
0.28,152.7210594798773
0.28500000000000003,151.78595599641034
0.29,150.7857048856783
0.295,149.72492008567755
0.3,148.60852226997756
0.305,147.44051311862154
0.31,146.22303326470197
0.315,144.95587811861998
0.32,143.6373898097261
0.325,142.2667149514
0.33,140.84534647251232
0.335,139.3766657392864
0.34,137.86481895476092
0.34500000000000003,136.31365671822485
0.35000000000000003,134.72548580251564
0.355,133.1011187103112
0.36,131.44149355654366
0.365,129.74822453501739
0.37,128.02256214039986
0.375,126.2653879595973
0.38,124.4789446090711
0.385,122.66738344592795
0.39,120.83467214998012
0.395,118.9831809507494
0.4,117.11539548448299
0.405,115.23606419911638
0.41000000000000003,113.35199838651364
0.41500000000000004,111.46971112205718
0.42,109.59245337800981
0.425,107.7194118833123
0.43,105.84763593902524
0.435,103.97361755007039
0.44,102.09412335830096
0.445,100.2081856068725
0.45,98.31871292957717
0.455,96.43123621485076
0.46,94.55064921509272
0.465,92.67884887980803
0.47000000000000003,90.81438527169797
0.47500000000000003,88.95345570952878
0.48,87.09162144685916
0.485,85.22483979909326
0.49,83.3497935352374
0.495,81.46465716433171
0.5,79.56932757012504
0.505,77.66522446364871
0.51,75.75567392507325
0.515,73.84539975746924
0.52,71.93942755537415
0.525,70.04353949322989
0.53,68.1651884633318
0.535,66.31357021072836
0.54,64.49948252604636
0.545,62.7339657237633
0.55,61.025189475268874
0.555,59.376634231154696
0.56,57.788531637191284
0.5650000000000001,56.260139228114376
0.5700000000000001,54.79053683792694
0.5750000000000001,53.37946150598326
0.58,52.02900450877721
0.585,50.743456812315614
0.59,49.52708634062813
0.595,48.38299688030708
0.6,47.3135006877752
0.605,46.31974596023779
0.61,45.40046522489888
0.615,44.551967873556634
0.62,43.7690274794539
0.625,43.04497613922974
0.63,42.37252741493693
0.635,41.74625562095116
0.64,41.16425961041232
0.645,40.62790465192295
0.65,40.14035415740619
0.655,39.704874554768
0.66,39.32478187959207
0.665,39.004053847258405
0.67,38.746126751941105
0.675,38.552358415956796
0.68,38.4220425705252
0.685,38.35313300484117
0.6900000000000001,38.342767171605715
0.6950000000000001,38.387638062631616
0.7000000000000001,38.484270739068236
