time,AngRodilla
0.0,64.36313510437157
0.001,64.06113910523008
0.002,63.75866696148026
0.003,63.455707592224584
0.004,63.15225102533366
0.005,62.84828837084433
0.006,62.54381054360661
0.007,62.2388069732379
0.008,61.93326586676546
0.009000000000000001,61.62717464027838
0.01,61.32051965584903
0.011,61.01328525659634
0.012,60.70545244335065
0.013000000000000001,60.396999124643955
0.014,60.08790194085549
0.015,59.77813670577737
0.016,59.46767668701718
0.017,59.15649133911637
0.018000000000000002,58.84454781482769
0.019,58.53181455015653
0.02,58.218264834952514
0.021,57.903878594415545
0.022,57.588641287987215
0.023,57.27254258020468
0.024,56.955577651130895
0.025,56.637749219293966
0.026000000000000002,56.31906785530589
0.027,55.99955039228771
0.028,55.67921886437662
0.029,55.358102634975694
0.03,55.03624159553904
0.031,54.71368694979827
0.032,54.390498832682454
0.033,54.06674225821697
0.034,53.74248511144039
0.035,53.41779911901335
0.036000000000000004,53.09275913638407
0.037,52.76743927034359
0.038,52.44191070246367
0.039,52.116243583156425
0.04,51.7905099419248
0.041,51.46478475929694
0.042,51.13914554388388
0.043000000000000003,50.8136721858443
0.044,50.48844732305886
0.045,50.16355505242515
0.046,49.83907824707047
0.047,49.515098326547815
0.048,49.191697871929
0.049,48.86896377140466
0.05,48.546989275377705
0.051000000000000004,48.22587208856908
0.052000000000000005,47.90570876023407
0.053,47.58659082091987
0.054,47.26860591468749
0.055,46.95184095193862
0.056,46.636382290483716
0.057,46.32231304471144
0.058,46.00971154171541
0.059000000000000004,45.69865164451065
0.06,45.38920257321111
0.061,45.081427639612215
0.062,44.775383674618084
0.063,44.471121676599054
0.064,44.16868713948121
0.065,43.86812008503368
0.066,43.569457412625184
0.067,43.272737340722
0.068,42.978000506008115
0.069,42.68528672226711
0.07,42.39463302902897
0.07100000000000001,42.10607358724745
0.07200000000000001,41.81963820981498
0.073,41.53535117714793
0.074,41.25323249024878
0.075,40.97330035119296
0.076,40.69557350824344
0.077,40.42007224604159
0.078,40.14681828010158
0.079,39.87583510607794
