time,AngRodilla
0.0,99.41616798595987
0.005,99.28517266123634
0.01,99.18481192696244
0.015,99.13870741246731
0.02,99.16476776733067
0.025,99.27357749302911
0.03,99.46877854776214
0.035,99.7478833120297
0.04,100.10519171152266
0.045,100.53657698536992
0.05,101.04047589372084
0.055,101.61402331669629
0.06,102.25023060408287
0.065,102.93880180608525
0.07,103.6673306881718
0.075,104.4216878685371
0.08,105.18776818398388
0.085,105.95376246676494
0.09,106.71052726822839
0.095,107.45075623223465
0.1,108.16822110106969
0.105,108.85686311971375
0.11,109.50997462267655
0.115,110.11907066550475
0.12,110.6722352281453
0.125,111.15483342008145
0.13,111.55269404582386
0.135,111.8537782904916
0.14,112.04826547381205
0.145,112.12913204202368
0.15,112.09285827411064
0.155,111.93919435401025
0.16,111.67018841749857
0.165,111.2898330552149
0.17,110.80298035536028
0.17500000000000002,110.21239773413495
0.18,109.51784845265304
0.185,108.7184888745168
0.19,107.81503235531815
0.195,106.80960778659991
0.2,105.70381589474142
0.20500000000000002,104.49701059033052
0.21,103.1863377241442
0.215,101.76841296157937
0.22,100.24141031320168
0.225,98.60544069352838
0.23,96.86095348346959
0.23500000000000001,95.00743281031714
0.24,93.04412846209979
0.245,90.97259564032092
0.25,88.7989193500126
0.255,86.53395931479241
0.26,84.1925034487323
0.265,81.79169293531382
0.27,79.34863921994429
0.275,76.87979470069521
0.28,74.40199828631839
0.28500000000000003,71.93195888529209
0.29,69.48479027872798
0.295,67.0727942368439
0.3,64.70439347203609
0.305,62.384865396978206
0.31,60.11853470105696
0.315,57.910597629981076
0.32,55.76814308924027
0.325,53.699789443426056
0.33,51.71409274965339
0.335,49.817712889946506
0.34,48.01388885187923
0.34500000000000003,46.30217165196548
0.35000000000000003,44.680673549815765
0.355,43.149134461349256
0.36,41.709320885070994
0.365,40.36360313447345
0.37,39.11391214485411
0.375,37.96069778347042
0.38,36.90209067285555
0.385,35.933615698268106
0.39,35.04853350622171
0.395,34.239202350882785
0.4,33.49796967699298
0.405,32.816298236553436
0.41000000000000003,32.184209692058054
0.41500000000000004,31.592560168613133
0.42,31.036150383761445
0.425,30.513157042138204
0.43,30.022521064445144
0.435,29.564333698214718
0.44,29.141632443013208
0.445,28.7600242318142
0.45,28.425872658259635
0.455,28.144882757491175
0.46,27.92170236132681
0.465,27.759481025495468
0.47000000000000003,27.659275699637014
0.47500000000000003,27.621448027224126
0.48,27.64790879365455
0.485,27.74182673716428
0.49,27.90651761395293
0.495,28.146616272921108
0.5,28.469641322089828
0.505,28.885444148138745
0.51,29.40396620846034
0.515,30.03395385450284
0.52,30.78511064986951
0.525,31.670434291411517
0.53,32.70414960782928
0.535,33.897522379855936
0.54,35.25635496254127
0.545,36.78072899165869
0.55,38.467082636869115
0.555,40.31076871910906
0.56,42.30555492410058
0.5650000000000001,44.440473921283086
0.5700000000000001,46.697859563790274
0.5750000000000001,49.054830100608925
0.58,51.4868836733242
0.585,53.969970703365334
0.59,56.48045968865078
0.595,58.99610914371068
0.6,61.49772951143108
0.605,63.96899112601792
0.61,66.39591965817682
0.615,68.76784664153917
0.62,71.07827593008315
0.625,73.32489586972663
0.63,75.50933392779902
0.635,77.6362929263394
0.64,79.71185091072857
0.645,81.74238019557083
0.65,83.73507884793847
0.655,85.69809398450874
0.66,87.63867975988731
0.665,89.56197177192897
0.67,91.47147786083649
0.675,93.3678766843955
0.68,95.24603977057197
0.685,97.0948850133153
0.6900000000000001,98.90150582724979
0.6950000000000001,100.65586053610234
0.7000000000000001,102.35201860502622
0.705,103.9858890192922
0.71,105.55298022020366
0.715,107.04849846030926
0.72,108.46840633029618
0.725,109.81043388308612
0.73,111.07458910224557
0.735,112.2613742033623
0.74,113.36932539300439
0.745,114.39542946468873
0.75,115.33634989109089
0.755,116.18691939256149
0.76,116.93835879631928
0.765,117.57954815771657
0.77,118.10000719106858
0.775,118.49237707903117
0.78,118.75386733362447
0.785,118.88672175150612
0.79,118.89748063162179
0.795,118.79424869539196
0.8,118.58308326150674
0.805,118.26653587490816
0.81,117.84440659555108
0.8150000000000001,117.31490361475326
0.8200000000000001,116.67649749532765
0.8250000000000001,115.93027414836807
0.8300000000000001,115.08052271802188
0.835,114.13317967968703
0.84,113.09485211829607
0.845,111.97338983180592
0.85,110.77843445160997
0.855,109.5208065614463
0.86,108.209898832388
0.865,106.85085181074417
0.87,105.44502673297166
0.875,103.99274586379609
0.88,102.49503663556823
0.885,100.95352155302726
0.89,99.36891226884651
0.895,97.74024757675497
0.9,96.06664499248656
0.905,94.34884802805382
0.91,92.5877597589243
0.915,90.78273886772536
0.92,88.93254031779229
0.925,87.03669069397438
0.93,85.09487062994535
0.935,83.10600534249554
0.9400000000000001,81.06951848661853
0.9450000000000001,78.98727697162957
0.9500000000000001,76.8640024770811
0.9550000000000001,74.70691332139879
0.96,72.5254519538134
0.965,70.33055800814634
0.97,68.13311426816746
0.975,65.94290575560737
0.98,63.769256907343696
0.985,61.62139945336119
0.99,59.50774934099915
0.995,57.435337324278414
1.0,55.40945597834724
1.0050000000000001,53.43437921306142
1.01,51.51401930317199
1.0150000000000001,49.649648289644595
1.02,47.8370669734953
1.025,46.067318315292766
1.03,44.33037144012907
1.035,42.618577472635835
1.04,40.92796055051265
1.045,39.25737478526424
1.05,37.60759949978547
1.055,35.98265564070648
1.06,34.391209058593184
1.065,32.84448648148278
1.07,31.352645594403313
1.075,29.923670650586743
1.08,28.564390377809403
1.085,27.28105384231951
1.09,26.07926930440356
1.095,24.96421768266
1.1,23.941526150618188
1.105,23.018430191963766
1.11,22.20408369774379
1.115,21.5090244776378
1.12,20.94429428682905
1.125,20.520147010078176
1.1300000000000001,20.245418947241177
1.135,20.12835672590092
1.1400000000000001,20.176699552485964
1.145,20.395783279403368
1.1500000000000001,20.787662821359127
1.155,21.352237570804398
1.16,22.088151460373034
1.165,22.99269614430851
1.17,24.06103036354881
1.175,25.285707997257894
1.18,26.656925627278923
1.185,28.16257948472635
1.19,29.78843263147538
1.195,31.519226106259417
1.2,33.34054277301749
1.205,35.240784207781054
1.21,37.2117206657472
1.215,39.2465741286544
1.22,41.33741320537354
1.225,43.473925602813225
1.23,45.6435237447609
1.235,47.832547121370126
1.24,50.02863660402295
1.245,52.22297705314464
1.25,54.41065620084154
1.2550000000000001,56.58856145193784
1.26,58.752536233119535
1.2650000000000001,60.897469129624845
1.27,63.019624031136566
1.2750000000000001,65.11652064399021
1.28,67.18508129279289
1.285,69.22225692955159
1.29,71.227982151163
1.295,73.20645449720467
1.3,75.16350354874848
1.305,77.10347566537214
1.31,79.02916934509747
1.315,80.94225853309098
1.32,82.84227025056599
1.325,84.72743653265685
1.33,86.59736393584427
1.335,88.4524310022822
1.34,90.29034757759395
1.345,92.10544536766213
1.35,93.8908781377736
1.355,95.63895056501227
1.36,97.33906425928711
1.365,98.97744431234598
1.37,100.53948275864084
1.375,102.01261587865784
1.3800000000000001,103.3886077269216
1.385,104.66310227466317
1.3900000000000001,105.8327728658548
1.395,106.89386262362746
1.4000000000000001,107.84222072286211
1.405,108.67314416269835
1.41,109.38146165625398
1.415,109.96250342436714
1.42,110.4140650585918
1.425,110.73733162410224
1.43,110.93532060801293
1.435,111.01170244470494
1.44,110.97153011317734
1.445,110.82161791980826
1.45,110.57050852541833
1.455,110.22919819289872
1.46,109.81057651027373
1.465,109.32652442021019
1.47,108.78592660748697
1.475,108.19633413159752
1.48,107.56594799685217
1.485,106.90183195963337
1.49,106.20761589451735
1.495,105.4844400390422
1.5,104.73257040551715
1.5050000000000001,103.95137090116665
1.51,103.13897159467454
