time,AngRodilla
0.0,76.11967163729216
0.005,77.83420142758445
0.01,79.55362923377344
0.015,81.25956499961342
0.02,82.93663814279887
0.025,84.57323487609484
0.03,86.16122087396661
0.035,87.69596583751897
0.04,89.17597808791714
0.045,90.60154929681202
0.05,91.9727581102379
0.055,93.2875479650337
0.06,94.54193261413872
0.065,95.73224808222781
0.07,96.85620410668616
0.075,97.91157555553677
0.08,98.89483536181086
0.085,99.80205743879563
0.09,100.63080951815583
0.095,101.37987784372649
0.1,102.04760934246902
0.105,102.63153665013098
0.11,103.12871332321221
0.115,103.5358480346451
0.12,103.84966707207184
0.125,104.06702832283383
0.13,104.18508944502348
0.135,104.20212551258567
0.14,104.1174080653467
0.145,103.93007240462738
0.15,103.63897664733523
0.155,103.24278798753846
0.16,102.73892928789047
0.165,102.12315127805263
0.17,101.39120249877905
0.17500000000000002,100.54128026997748
0.18,99.57532289496963
0.185,98.4982969352714
0.19,97.31629904111702
0.195,96.03514156942484
0.2,94.65997433185669
0.20500000000000002,93.19570357750789
0.21,91.64745379184072
0.215,90.02017931582805
0.22,88.31825334657012
0.225,86.54604746246832
0.23,84.70897771311431
0.23500000000000001,82.81445903424785
0.24,80.87243510846122
0.245,78.89450127834665
0.25,76.89171236877368
0.255,74.87290671343834
0.26,72.8443039970939
0.265,70.80971740800737
0.27,68.77069416766271
0.275,66.72646682538931
0.28,64.67482299853566
0.28500000000000003,62.61435176568234
0.29,60.54621090195464
0.295,58.474192642069674
0.3,56.40397239659062
0.305,54.34189283032474
0.31,52.293525969510355
0.315,50.26346853039868
0.32,48.2566581813155
0.325,46.27974763608318
0.33,44.34147016354213
0.335,42.45223989934567
0.34,40.62372133705388
0.34500000000000003,38.86808685803689
0.35000000000000003,37.19657157522779
0.355,35.618423039978275
0.36,34.14092981048664
0.365,32.7698500017012
0.37,31.509430840189104
0.375,30.36183676478673
0.38,29.326870030796954
0.385,28.402261167158304
0.39,27.583865943725797
0.395,26.866220222002543
0.4,26.243859382108013
0.405,25.71213865803429
0.41000000000000003,25.266653224504132
0.41500000000000004,24.902606564587558
0.42,24.615108449427005
0.425,24.399050159150974
0.43,24.248607013836015
0.435,24.157972666527648
0.44,24.12244488598126
0.445,24.138299871299076
0.45,24.201917243115737
0.455,24.309323650439424
0.46,24.45670146211944
0.465,24.640839291198624
0.47000000000000003,24.858408247855643
0.47500000000000003,25.105853799651257
0.48,25.381168989108446
0.485,25.685166367833872
0.49,26.021093050674885
0.495,26.393787336223774
0.5,26.80854625589499
0.505,27.269685692145423
0.51,27.780231376924846
0.515,28.343351476917455
0.52,28.963686167722592
0.525,29.647889053197026
0.53,30.404902472665604
0.535,31.24455158613494
0.54,32.17450240636052
0.545,33.198428552119125
0.55,34.31609405823329
0.555,35.523907977498304
0.56,36.81616546211815
