time,AngRodilla
0.0,91.89286482724307
0.001,92.22731625852481
0.002,92.5570379689329
0.003,92.88182318758476
0.004,93.20147282831674
0.005,93.51579704069181
0.006,93.82461483072964
0.007,94.12775491667345
0.008,94.42505772297395
0.009000000000000001,94.71637562290451
0.01,95.00157241005515
0.011,95.28052366550816
0.012,95.55311789084952
0.013000000000000001,95.81925730029135
0.014,96.07885535481336
0.015,96.33183153257555
0.016,96.57810861555123
0.017,96.8176147825429
0.018000000000000002,97.05028778303088
0.019,97.27607749867964
0.02,97.49494578866612
0.021,97.70686501458576
0.022,97.91181588795484
0.023,98.10978518379193
0.024,98.30076411750827
0.025,98.4847473022356
0.026000000000000002,98.66173231705044
0.027,98.83171955459179
0.028,98.99471231608234
0.029,99.15071746451193
0.03,99.29974568207948
0.031,99.44180990222432
0.032,99.57692207453923
0.033,99.70509098922645
0.034,99.82632311944735
0.035,99.94062432551848
0.036000000000000004,100.04799963301168
0.037,100.14845236711352
0.038,100.24198588486372
0.039,100.32860783247408
0.04,100.40833291561223
0.041,100.48118152023194
0.042,100.54717680857628
0.043000000000000003,100.60634296821354
0.044,100.65870335585291
0.045,100.70427873810875
0.046,100.74308753059448
0.047,100.77514666812112
0.048,100.80047113572863
0.049,100.81907343565447
0.05,100.83096522143646
0.051000000000000004,100.83616092574132
0.052000000000000005,100.83467994920991
0.053,100.82654425796161
0.054,100.81177335811438
0.055,100.79038128302162
0.056,100.76237726279837
0.057,100.72776870420473
0.058,100.68656317401701
0.059000000000000004,100.63876751019441
0.06,100.58438720764212
0.061,100.52342711408365
0.062,100.45589117307269
0.063,100.38178246359819
0.064,100.30110409579794
0.065,100.21386014574205
0.066,100.12005789352233
0.067,100.01971064160779
0.068,99.9128390930446
0.069,99.79947110459412
0.07,99.67963949880559
0.07100000000000001,99.55337879646554
0.07200000000000001,99.42072490005516
0.073,99.28171908311134
0.074,99.13641198081149
0.075,98.98486426579959
0.076,98.827144635564
0.077,98.66332636338198
0.078,98.49348434530381
0.079,98.31769459721112
0.08,98.1360343391291
0.081,97.94857994960464
0.082,97.75540439987967
0.083,97.55657742942242
0.084,97.35216777514894
0.085,97.14224418554434
0.08600000000000001,96.92687604533629
0.08700000000000001,96.70613595432985
0.088,96.48010225332652
0.089,96.24886001538547
0.09,96.01250090094473
0.091,95.77112021254106
0.092,95.52481238651525
0.093,95.27366933951058
0.094,95.01778135468402
0.095,94.75723733173533
0.096,94.4921243854946
0.097,94.22252876458286
0.098,93.94853737528854
0.099,93.67023695882907
0.1,93.38771106276977
0.101,93.10103826973506
0.10200000000000001,92.81029266895396
0.10300000000000001,92.51554394732416
0.10400000000000001,92.21685787178325
0.105,91.91429905019154
0.106,91.60793182946072
0.107,91.29781787257704
0.108,90.9840145723984
0.109,90.66657456993718
0.11,90.34554559007124
0.111,90.02097302300484
0.112,89.69290416750451
0.113,89.36138949864099
0.114,89.0264821761944
0.115,88.68823926707321
0.116,88.34672214408025
0.117,88.00199591029332
0.11800000000000001,87.65412979595641
0.11900000000000001,87.30319424157157
0.12,86.94925463587045
0.121,86.59236923440037
0.122,86.23259295753589
0.123,85.86998198052831
0.124,85.50459610005035
0.125,85.1364990758874
0.126,84.76575648700305
0.127,84.39243152598196
0.128,84.01658332711523
0.129,83.63827029121627
0.13,83.25755310280721
0.131,82.87449356604128
0.132,82.48915342047084
0.133,82.10159663921347
0.134,81.71189249628378
0.135,81.32011496706195
0.136,80.92633760603707
0.137,80.53062887743299
0.138,80.1330530938711
0.139,79.73367368317675
0.14,79.33255291346089
0.14100000000000001,78.92975052161526
0.14200000000000002,78.52532554272378
0.14300000000000002,78.11933991086735
0.14400000000000002,77.71186093769857
0.145,77.30296083092944
0.146,76.89271351080883
0.147,76.4811909869693
0.148,76.06846045406263
0.149,75.65458346573709
0.15,75.23961834260489
0.151,74.8236231552917
0.152,74.40665795563254
0.153,73.988787416939
0.154,73.57008215619418
0.155,73.1506185975542
0.156,72.73047843598684
0.157,72.3097457454778
0.158,71.88850326025855
0.159,71.4668312463759
0.16,71.04480797155439
0.161,70.62251021353256
0.162,70.20001298996561
0.163,69.77738818886442
0.164,69.35470323459549
0.165,68.9320205791141
0.166,68.5093989541731
0.167,68.08689579754972
0.168,67.6645678311512
0.169,67.24246854675093
0.17,66.82064416970259
0.171,66.39913194788093
0.17200000000000001,65.97796389914471
0.17300000000000001,65.55717306845801
0.17400000000000002,65.13679660153566
0.17500000000000002,64.71687494978343
0.176,64.2974511910556
0.177,63.878572009264595
0.178,63.46028799540787
0.179,63.042653481174185
0.18,62.625727142794155
0.181,62.209571077394784
0.182,61.7942483019743
0.183,61.37982177915058
0.184,60.96635482251708
0.185,60.55391139077707
0.186,60.14255693963224
0.187,59.73235872021835
0.188,59.323383864646466
0.189,58.91569825732235
0.19,58.509366876235234
0.191,58.1044516240601
0.192,57.70100724099005
0.193,57.29907943816459
0.194,56.89870694155519
0.195,56.499924517444626
0.196,56.10276360629924
0.197,55.707252994922555
0.198,55.31342125302737
0.199,54.92129867690458
0.2,54.53091848521353
0.201,54.142316557177296
0.202,53.75552907349163
0.203,53.37059179516207
0.20400000000000001,52.9875419549992
0.20500000000000002,52.60641928719606
0.20600000000000002,52.22726520270561
0.20700000000000002,51.850119992290544
0.20800000000000002,51.475018167007036
0.209,51.10198491902834
0.21,50.731035716138955
0.211,50.36217800061135
0.212,49.99541379863132
0.213,49.6307425366568
0.214,49.26816399595584
0.215,48.907681393921536
0.216,48.54930268484153
0.217,48.193039711105826
0.218,47.83890741084001
0.219,47.48692323799102
0.22,47.137106006495955
0.221,46.78947441370956
0.222,46.444046435472366
0.223,46.10084145840743
0.224,45.75988307130886
0.225,45.42119792728019
0.226,45.08481269751163
0.227,44.750753513677964
0.228,44.41904553689365
0.229,44.089711172177346
0.23,43.76276977467583
0.231,43.43823868020393
0.232,43.11613468022182
0.233,42.796476200165344
0.234,42.47928405035419
0.23500000000000001,42.164579227703754
0.23600000000000002,41.852381060335794
0.23700000000000002,41.542708709530324
0.23800000000000002,41.23558243355699
0.23900000000000002,40.93102203853055
0.24,40.62904685129319
0.241,40.3296785555669
0.242,40.032942798103015
0.243,39.73886864461923
0.244,39.44748782567409
0.245,39.15883419750788
0.246,38.872943048455134
0.247,38.58985041101974
0.248,38.30959268061048
0.249,38.03220636296426
0.25,37.757728245120816
0.251,37.486194971092196
0.252,37.21764014650314
0.253,36.95209252903496
0.254,36.68957852588239
0.255,36.43012434342264
0.256,36.17375510816238
0.257,35.92049364485573
0.258,35.670359612880794
0.259,35.42336938463562
0.26,35.17953756389433
0.261,34.938878660669296
0.262,34.7014069831043
0.263,34.46713591819633
0.264,34.236079492013154
0.265,34.008254280713885
0.266,33.78367726768324
0.267,33.562361273522136
0.268,33.34431310114716
0.269,33.129534677597725
0.27,32.918023950671
0.271,32.7097751743998
0.272,32.5047809412538
0.273,32.303036354235324
0.274,32.10454259622581
0.275,31.909308480323382
0.276,31.717349820368796
0.277,31.528685917079883
0.278,31.34333634045823
0.279,31.161321757861884
0.28,30.982665528498316
0.281,30.807391813525854
0.28200000000000003,30.635521437621605
0.28300000000000003,30.46706911258144
0.28400000000000003,30.302044672603614
0.28500000000000003,30.140457213189933
0.28600000000000003,29.98231878704224
0.28700000000000003,29.827645512946347
0.28800000000000003,29.67645498561278
0.289,29.52876182686402
0.29,29.384575098310698
0.291,29.243898223542345
0.292,29.106729725191776
0.293,28.973064379355918
0.294,28.842894779932287
0.295,28.71621120566924
0.296,28.592999344537837
0.297,28.473239962506256
0.298,28.356911731188497
0.299,28.2439929604054
0.3,28.134462277039916
0.301,28.028300334741516
0.302,27.925488429878307
0.303,27.826004401007225
0.304,27.72982314680923
0.305,27.63692171257518
0.306,27.547283144570287
0.307,27.46089746967195
0.308,27.3777615816713
0.309,27.2978785249528
0.31,27.22125527783387
0.311,27.147900427513086
0.312,27.077822797270606
0.313,27.011030045541126
0.314,26.947528475906857
0.315,26.8873242480651
0.316,26.83042359944144
0.317,26.77683089673814
0.318,26.726545439467593
0.319,26.67956140209931
0.32,26.63587298665297
0.321,26.595478668812383
0.322,26.558379542642335
0.323,26.52457658275248
0.324,26.494072553909362
0.325,26.466875192033022
0.326,26.442995802706278
0.327,26.4224438936673
0.328,26.40522237129941
0.329,26.391326517655116
0.33,26.380747631443803
0.331,26.373478235763997
0.332,26.369514944596183
0.333,26.368859130081233
0.334,26.37151522431256
0.335,26.377487152789584
0.336,26.386776953184672
0.337,26.399386338753757
0.338,26.415318234364136
0.339,26.43457789473296
0.34,26.457174650385483
0.341,26.483122559011555
0.342,26.512438693706272
0.343,26.545140687235076
0.34400000000000003,26.581244024765475
0.34500000000000003,26.620759531922026
0.34600000000000003,26.663693296722094
0.34700000000000003,26.710048778171455
0.34800000000000003,26.759829128501373
0.34900000000000003,26.813039231654045
0.35000000000000003,26.869685983513136
0.35100000000000003,26.929775137304482
0.352,26.993307818546818
0.353,27.060282340547133
0.354,27.13070049972014
0.355,27.20457135011003
0.356,27.281909734931332
0.357,27.36273371057014
0.358,27.44706396986075
0.359,27.534922932740855
0.36,27.626331742062668
0.361,27.72130759159993
0.362,27.81986413564057
0.363,27.92201452061895
0.364,28.02777227179294
0.365,28.13714818224598
0.366,28.25014786846434
0.367,28.36677342795607
0.368,28.487028177338004
0.369,28.610921093680275
0.37,28.738467794837987
0.371,28.86968735711202
0.372,29.00459807549143
0.373,29.143216146992252
0.374,29.28555710480648
0.375,29.43163861590365
0.376,29.581483400561062
0.377,29.735118660082257
0.378,29.892571334759744
0.379,30.053863116799548
0.38,30.21900784966546
0.381,30.388012292112457
0.382,30.560880469233247
0.383,30.737617834785958
0.384,30.91823035073925
0.385,31.10272018412258
0.386,31.291083523501207
0.387,31.483311040485034
0.388,31.67938808270827
0.389,31.87929451261474
0.39,32.08300525536302
0.391,32.290491107198996
0.392,32.50171998998239
0.393,32.716659235033895
0.394,32.93527783990486
0.395,33.15754778935341
0.396,33.38344498966817
0.397,33.612949505701785
0.398,33.84604408935586
0.399,34.082711131067356
0.4,34.32293000425595
0.401,34.566677215508136
0.402,34.81392816991166
0.403,35.06465849711459
0.404,35.31884567974428
0.405,35.57646928918342
0.406,35.83750896107898
0.40700000000000003,36.101945220158576
0.40800000000000003,36.369763237569344
0.40900000000000003,36.64095359919603
0.41000000000000003,36.91550982284871
0.41100000000000003,37.193425198842604
0.41200000000000003,37.47469067283504
0.41300000000000003,37.75929623036775
0.41400000000000003,38.047233779926025
0.41500000000000004,38.33849833212348
0.41600000000000004,38.63308814852567
0.417,38.93100282787644
0.418,39.23223901188976
0.419,39.53678709842451
0.42,39.84463006089874
0.421,40.15574404125688
0.422,40.470102374119776
0.423,40.787681442817814
0.424,41.108462252037754
0.425,41.43242676110504
0.426,41.75955417978019
0.427,42.08982075037201
0.428,42.423202556803716
0.429,42.75967781273255
0.43,43.09922775835027
0.431,43.441838282054064
0.432,43.787499767355925
0.433,44.13620285328125
0.434,44.48793369757736
0.435,44.84267179402042
0.436,45.20038974023683
0.437,45.56105410955084
0.438,45.924627144717725
0.439,46.291067926138496
0.44,46.66033235900297
0.441,47.03237270412693
0.442,47.40713788313471
0.443,47.784576201495234
0.444,48.16463806111928
0.445,48.54727519857597
0.446,48.93243874843698
0.447,49.32007926763691
0.448,49.710148344332694
0.449,50.10259876333797
0.45,50.49738200913983
0.451,50.89444627044389
0.452,51.29373572248161
0.453,51.695189909977586
0.454,52.09874507698651
0.455,52.504336139611425
0.456,52.91189617147866
0.457,53.32135593456404
0.458,53.73264447373887
0.459,54.14568826805538
0.46,54.56041072614606
0.461,54.97673456886318
0.462,55.39458519169295
0.463,55.81389169484416
0.464,56.23458466730136
0.465,56.65659330502286
0.466,57.07984442409711
0.467,57.5042624974336
0.468,57.929769790805736
0.46900000000000003,58.356287068513296
0.47000000000000003,58.783733591873215
0.47100000000000003,59.21202524059741
0.47200000000000003,59.64107357118985
0.47300000000000003,60.0707882336323
0.47400000000000003,60.50107907586649
0.47500000000000003,60.93185573864652
0.47600000000000003,61.36302823941065
0.47700000000000004,61.7945092772339
0.47800000000000004,62.22621610347394
0.47900000000000004,62.658070793777014
0.48,63.08999939655926
0.481,63.521932548588765
0.482,63.953807158793495
