time,AngRodilla
0.0,79.97972576641705
0.001,80.38206328621106
0.002,80.78303792302663
0.003,81.18252420845135
0.004,81.58040123229333
0.005,81.97655050037088
0.006,82.37085397579487
0.007,82.76319331959182
0.008,83.15344980724836
0.009000000000000001,83.54150411064198
0.01,83.92723598168959
0.011,84.31052562773795
0.012,84.6912556626848
0.013000000000000001,85.06931127226267
0.014,85.44458011597906
0.015,85.81695225075025
0.016,86.18631881140345
0.017,86.55257035804482
0.018000000000000002,86.91559577805558
0.019,87.2752824742041
0.02,87.63151883253482
0.021,87.98419720015904
0.022,88.33321406130796
0.023,88.67846923903107
0.024,89.0198678895969
0.025,89.3573235979728
0.026000000000000002,89.69075893296429
0.027,90.02010244333815
0.028,90.34528423980356
0.029,90.66623274230176
0.03,90.98287323802472
0.031,91.29512901895215
0.032,91.602924043919
0.033,91.90618415952983
0.034,92.20483778470125
0.035,92.49881822899064
0.036000000000000004,92.7880656406576
0.037,93.07252618270704
0.038,93.35215044239453
0.039,93.62689350157714
0.04,93.89671500691915
0.041,94.16157837860803
0.042,94.42145088167109
0.043000000000000003,94.67630436978271
0.044,94.926115330026
0.045,95.17086363190015
0.046,95.41053055637663
0.047,95.64509872479846
0.048,95.87455437307992
0.049,96.0988875253927
0.05,96.3180887776634
0.051000000000000004,96.53214688907245
0.052000000000000005,96.74104882736296
0.053,96.9447801270841
0.054,97.14332472517762
0.055,97.33666547574737
0.056,97.52478535094636
0.057,97.7076689547863
0.058,97.8853038649467
0.059000000000000004,98.05768057809972
0.06,98.22479260032682
0.061,98.3866380114294
0.062,98.54322074961648
0.063,98.69455086385935
0.064,98.84064445948508
0.065,98.98152325710078
0.066,99.11721245295008
0.067,99.24773771254078
0.068,99.37312497046565
0.069,99.49340252729525
0.07,99.60860130186458
0.07100000000000001,99.71875384431274
0.07200000000000001,99.82389360639243
0.073,99.92405241929958
0.074,100.01925775073323
0.075,100.10953373799748
0.076,100.1949050840741
0.077,100.27540061385494
0.078,100.3510549341354
0.079,100.42190746182209
0.08,100.48799963469082
0.081,100.5493726917284
0.082,100.60606827790976
0.083,100.65813110832963
0.084,100.70560947075387
0.085,100.74855265391972
0.08600000000000001,100.78700795593197
0.08700000000000001,100.82101850056283
0.088,100.85062249242439
0.089,100.87585356726365
0.09,100.89674114583755
0.091,100.9133119962292
0.092,100.92559453841591
0.093,100.93362332714645
0.094,100.93743921977551
0.095,100.93708546321847
0.096,100.93260424463088
0.097,100.9240354338038
0.098,100.91141671376786
0.099,100.89478528209196
0.1,100.87417928629516
0.101,100.84963649285469
0.10200000000000001,100.82119119746146
0.10300000000000001,100.78887213759847
0.10400000000000001,100.75270397237921
0.105,100.71271180833767
0.106,100.66892325036241
0.107,100.62136519852311
0.108,100.57006094533111
0.109,100.51503175033767
0.11,100.45629857349905
0.111,100.39388165494461
0.112,100.32780221428872
0.113,100.25808537390225
0.114,100.18475931665897
0.115,100.10785270179676
0.116,100.02739448463925
0.117,99.94341531621367
0.11800000000000001,99.85594796094404
0.11900000000000001,99.76502552076752
0.12,99.67067900999828
0.121,99.57293664380657
0.122,99.4718242808668
0.123,99.36736505911497
0.124,99.2595779834918
0.125,99.14847695063844
0.126,99.0340708975252
0.127,98.91636469752055
0.128,98.79536130180696
0.129,98.67106432346537
0.13,98.5434792918997
0.131,98.4126150501599
0.132,98.27848629194415
0.133,98.1411141185444
0.134,98.00052302038824
0.135,97.85673728624285
0.136,97.70978002213928
0.137,97.55967384041351
0.138,97.40644014912108
0.139,97.25009748398634
0.14,97.09066279356935
0.14100000000000001,96.92815555489854
0.14200000000000002,96.76259899857689
0.14300000000000002,96.59401752666524
0.14400000000000002,96.4224352571157
0.145,96.24787645760046
0.146,96.07036640229049
0.147,95.88993275844965
0.148,95.70660551124902
0.149,95.52041497539008
0.15,95.33139140367344
0.151,95.13956646846408
0.152,94.94497350361954
0.153,94.74764719546306
0.154,94.54762420987869
0.155,94.34494224543727
0.156,94.13963836620364
0.157,93.93175001610885
0.158,93.7213153477565
0.159,93.50837054601476
0.16,93.2929495632363
0.161,93.07508773499121
0.162,92.85482377329141
0.163,92.63219817611812
0.164,92.40725089101795
0.165,92.1800192942753
0.166,91.95053625930478
0.167,91.71882926201673
0.168,91.4849201458522
0.169,91.24882478683247
0.17,91.01055348068206
0.171,90.77011187239825
0.17200000000000001,90.5275012567051
0.17300000000000001,90.28271902844428
0.17400000000000002,90.03576183679536
0.17500000000000002,89.78663010261121
