time,ML,AP
0.0,-0.499055514503671,7.841858765107856
0.01,-0.6032709450303917,7.645170485947437
0.02,-0.7033522401089296,7.45658794316404
0.03,-0.7995278362064564,7.276924647164174
0.04,-0.8917940887347141,7.106823056858271
0.05,-0.9799240687906969,6.946236807876588
0.06,-1.0637326426876046,6.794401023725149
0.07,-1.1433404097864668,6.650441130920799
0.08,-1.218955144469354,6.513594455195715
0.09,-1.2903989891214234,6.3828743514046
0.1,-1.3570991695489556,6.257207519782153
0.11,-1.4184661955723954,6.13613954832276
0.12,-1.474225152826067,6.020052698956296
0.13,-1.5244988576288547,5.909786089926397
0.14,-1.5696109322355511,5.806612188368291
0.15,-1.609833075670433,5.712356748263875
0.16,-1.645275604526121,5.6288669067926715
0.17,-1.675937882378482,5.557434692290599
0.18,-1.7018741350848883,5.4987029382022055
0.19,-1.7233234376240631,5.452491171697042
0.2,-1.7406098229422085,5.4174039076178735
0.21,-1.7538331075537874,5.390716120997386
0.22,-1.7628823457398421,5.369162652688628
0.23,-1.7680203340966756,5.3504441260361295
0.24,-1.7700934188882274,5.333777643247387
0.25,-1.7699948321187229,5.319041510506647
0.26,-1.7683846163312482,5.306218587663365
0.27,-1.7657559188426923,5.295550518403095
0.28,-1.7621499774537313,5.287489373721032
0.29,-1.756950871899794,5.2825871563319975
0.3,-1.749457665109802,5.281384355416494
0.31,-1.7396502897119368,5.2839690250592675
0.32,-1.728229271591653,5.2898351447463305
0.33,-1.7161518070465844,5.298322302051192
0.34,-1.7041468215753373,5.30901754204462
0.35000000000000003,-1.692182688585441,5.321899525012753
0.36,-1.679309142647009,5.337210416737552
0.37,-1.6642034645637973,5.355082384896491
0.38,-1.645837656756046,5.3753174503339665
0.39,-1.6237796638043978,5.397518122497021
0.4,-1.5980602012058251,5.421315322435236
0.41000000000000003,-1.568776480889546,5.446621843892828
0.42,-1.5358918680156457,5.474085545058966
0.43,-1.4993446786905058,5.505082521569208
0.44,-1.4591702389684593,5.540727612177378
0.45,-1.41551655895236,5.581192860752574
0.46,-1.3687599723412809,5.62619723225397
0.47000000000000003,-1.3197268904030117,5.675706564351929
0.48,-1.2694860742593044,5.729932707457694
0.49,-1.2186915593104821,5.788618601766652
0.5,-1.1673791151694877,5.850409318943676
0.51,-1.1154127002422651,5.913262160396984
0.52,-1.0627495142797287,5.975589292916943
0.53,-1.0093754119181964,6.036869646106913
0.54,-0.9554567978449579,6.097472115869617
0.55,-0.9015679452268609,6.158398886381739
0.56,-0.8485065867474479,6.22089215187742
0.5700000000000001,-0.7969071490314125,6.285802418193215
