time,ML,AP
0.0,0.2588120580822679,-0.19221845579947183
0.01,0.32834016667323607,-0.40340446972453364
0.02,0.3941087659395008,-0.6050031649627161
0.03,0.4546655495700385,-0.7953964859919785
0.04,0.5088986655757692,-0.9735927149032263
0.05,0.5563170827989574,-1.139022602529213
0.06,0.5968185005638158,-1.2912758813399268
0.07,0.6303839910708192,-1.4305026692546592
0.08,0.657127875719792,-1.5576505618611594
0.09,0.6776095182812547,-1.6738212998860411
0.1,0.6930147670038767,-1.7797301184970218
0.11,0.7049439395902488,-1.876243375544994
0.12,0.7150515305775693,-1.965282963198538
0.13,0.7247976371554224,-2.0499407960514278
0.14,0.7351584243321133,-2.1335087259745475
0.15,0.746344420755785,-2.217929188527731
0.16,0.7578452298923992,-2.302689026559512
0.17,0.7688929111257328,-2.3849366868337536
0.18,0.7790316652571607,-2.460761694320903
0.19,0.7882959216008153,-2.526747807846296
0.2,0.7969776272091913,-2.58095312218026
0.21,0.805327434981369,-2.62323865235966
0.22,0.8132915980819923,-2.6549171498071256
0.23,0.8202775954002812,-2.6778613729295957
0.24,0.825164304364967,-2.69377423239126
0.25,0.8268120170010923,-2.704106934352847
0.26,0.8246610125782131,-2.7104756430662955
0.27,0.818777734099773,-2.714774703833866
0.28,0.8096200884738869,-2.718555612205474
0.29,0.7979886319979251,-2.722436882692569
0.3,0.7849220555722155,-2.726011782846989
0.31,0.7713020140707646,-2.72803658765766
0.32,0.7575498824706831,-2.7270540593385415
0.33,0.7437924058539259,-2.722069289683924
0.34,0.7300941825060705,-2.7125546673171446
0.35000000000000003,0.7163444595890571,-2.6982181857562177
0.36,0.7022495752702372,-2.679043304312692
0.37,0.6877143039626805,-2.6553339269195098
0.38,0.673163763763621,-2.6274688193412774
0.39,0.6594533072806668,-2.5955328104123607
0.4,0.6472807051792808,-2.5592033591287415
0.41000000000000003,0.6365048290124927,-2.5178545951509834
0.42,0.626235327078292,-2.470804189429456
0.43,0.6155904624263976,-2.417643830443939
0.44,0.604045409808327,-2.358421202464602
0.45,0.5911219879924776,-2.2936186596502286
0.46,0.5761468655906137,-2.223968418620051
0.47000000000000003,0.5582802958953718,-2.150514873963123
0.48,0.5365835283260537,-2.0749977039274063
0.49,0.5104051158800571,-1.9997591415982283
0.5,0.47996160209439576,-1.9269778392482826
0.51,0.4463587654474043,-1.8579292808298522
0.52,0.4111071928815375,-1.7928793743231957
0.53,0.3757895616015047,-1.7313762654446534
0.54,0.3419172585496226,-1.6723792113819518
0.55,0.3106840171899331,-1.6142831411266438
0.56,0.28271151436049263,-1.5548331116010397
0.5700000000000001,0.2579487758231836,-1.4910607832742653
0.58,0.23573425793469974,-1.4198255467736984
0.59,0.21503938181554946,-1.3388153401014746
0.6,0.1948185635563062,-1.247561719812667
0.61,0.17419111584717556,-1.1478874039607736
0.62,0.1523094837766736,-1.0429472797859392
0.63,0.12832325612951467,-0.9357668698571481
0.64,0.10178734101908997,-0.8289666972606655
0.65,0.07302549741444937,-0.7249443786137505
0.66,0.04304098313105596,-0.6251848398387195
0.67,0.01332446366379528,-0.5297065658247382
0.68,-0.014342011630427389,-0.4375905641424448
0.6900000000000001,-0.03836735422701912,-0.3476345820440572
0.7000000000000001,-0.058029769277059065,-0.25858690818124935
0.71,-0.07387107183672062,-0.1695022250948192
0.72,-0.08741150527078925,-0.08022432470456355
0.73,-0.10037000667158205,0.008602704031280644
0.74,-0.11404886306733653,0.09592718984009424
0.75,-0.12926276829029218,0.18065592256216934
0.76,-0.14647204942734093,0.26203169712253166
0.77,-0.1657608742644476,0.34006470393708055
0.78,-0.18675698364633772,0.415959412117689
0.79,-0.2085560987784027,0.49213326870139645
0.8,-0.2298052214095367,0.5711275863022447
0.81,-0.2491997749482295,0.6540419234433207
0.8200000000000001,-0.2660919916805026,0.7401631485074267
0.8300000000000001,-0.2806799444254699,0.8280000285037568
0.84,-0.2937069774964502,0.9164101335891756
0.85,-0.3059883190752948,1.0048823454290126
0.86,-0.3180532798445197,1.0930972744797203
0.87,-0.32991395779558547,1.1803962888736432
0.88,-0.3410887517621458,1.2656754728030941
0.89,-0.35110251376709006,1.347800884487581
0.9,-0.36004694214224214,1.4260496324282195
0.91,-0.3686000549174317,1.5001157465217987
0.92,-0.37761784456201974,1.5699996920575205
0.93,-0.3877417439872274,1.6361863511355792
0.9400000000000001,-0.3992572906521972,1.6996832578391814
0.9500000000000001,-0.4121186693923492,1.7614911066933505
0.96,-0.42589491021272724,1.822138128551961
0.97,-0.43978438882144166,1.8818890825329757
0.98,-0.4529833872387305,1.9410620140816612
0.99,-0.46516761750762603,1.9997879881743137
1.0,-0.47653100119303715,2.0578400063652746
1.01,-0.4873312964449982,2.1152850138596095
1.02,-0.4974961787697091,2.1729376898423896
1.03,-0.5064947836726245,2.231374473467125
1.04,-0.5134412548616679,2.2895902807635666
1.05,-0.5174654898818534,2.3449455106090586
1.06,-0.518135957660999,2.3943675715191666
1.07,-0.5156910096089462,2.4355552834527607
1.08,-0.5109730523102926,2.4675793519305813
1.09,-0.5050357234912325,2.4911717259842727
1.1,-0.49856388234393967,2.508309063535414
1.11,-0.4915515231843041,2.5210932255458975
1.12,-0.4834728147129316,2.530911302396603
1.1300000000000001,-0.4736529779768376,2.5384157973677004
1.1400000000000001,-0.4616987337301047,2.5439463753861116
1.1500000000000001,-0.44780991091813027,2.5474920156037832
1.16,-0.43256894848621025,2.548319123352207
1.17,-0.41662425267025394,2.545364989485179
1.18,-0.4007125043799745,2.538166746179493
1.19,-0.3856021747070285,2.527392758437123
1.2,-0.3718038183522865,2.5146614298062135
1.21,-0.35935911746037125,2.5017744278902163
1.22,-0.3478163572277699,2.489967300475819
1.23,-0.33628839833716256,2.4793360211262674
1.24,-0.32365064635377816,2.468534348376851
1.25,-0.3090745279650817,2.4556457355585737
1.26,-0.29256216738077917,2.4399674144977372
1.27,-0.274843489353208,2.4227156834462407
1.28,-0.2567430064610159,2.405903507221337
1.29,-0.23871938512203622,2.39088234324003
1.3,-0.22088710898366448,2.3777780871975547
1.31,-0.20316493503224264,2.365870923661227
1.32,-0.18535255816845533,2.354404632379511
1.33,-0.16739383693539187,2.3430233357183616
1.34,-0.1496590297271918,2.3315833023266936
1.35,-0.13283301473772544,2.3196980445068194
1.36,-0.11753619220231822,2.3065928103080466
1.37,-0.1041741767631219,2.2914834707528593
