time,ML,AP
0.0,-1.2274078724034623,-2.167992935420076
0.01,-1.2349933858627413,-2.095035953506002
0.02,-1.2413011674840806,-2.0263182685264893
0.03,-1.2464747197520374,-1.964246406492843
0.04,-1.2502660952932116,-1.9098261179267348
0.05,-1.2524394669950987,-1.8622096105003036
0.06,-1.2527007696732677,-1.8196178085867314
0.07,-1.2507089766820132,-1.7811428244092056
0.08,-1.2464001364151014,-1.7471023607129315
0.09,-1.2399567126251965,-1.717730002376294
0.1,-1.2314444896540828,-1.6924326449934308
0.11,-1.2206709036974261,-1.6703331120120841
0.12,-1.2073484551062281,-1.6507938633383503
0.13,-1.1913652160995083,-1.6335206097874353
0.14,-1.1729660430913802,-1.618884163336633
0.15,-1.1526280085053326,-1.6080574310726174
0.16,-1.1306434879698746,-1.6023790597264866
0.17,-1.106929388530211,-1.6024806597571983
0.18,-1.081356515853245,-1.607764166895788
0.19,-1.054045076189081,-1.616422581225868
0.2,-1.0252910451618342,-1.6258119209326023
0.21,-0.9954580213512971,-1.6328243316293876
0.22,-0.9649172209620023,-1.6345888215813669
0.23,-0.9339223210176746,-1.6294046267395976
0.24,-0.9025669969929739,-1.6169184656749656
0.25,-0.870826880423841,-1.5974507767013582
0.26,-0.8385254533914928,-1.5716967349179343
0.27,-0.8054080236507937,-1.5415044957118489
0.28,-0.771446269623542,-1.5102819296093153
0.29,-0.7369283459643768,-1.4818187599097714
0.3,-0.702204862974974,-1.4588147168382042
0.31,-0.6675587309564105,-1.4425766308287766
0.32,-0.633201928644768,-1.4337410985883767
0.33,-0.5991748708874753,-1.4326744437367993
0.34,-0.5652884427968967,-1.438984920823033
0.35000000000000003,-0.5312336420076254,-1.4512026192831227
0.36,-0.4968580650890007,-1.4669858285632262
0.37,-0.46239813292023463,-1.4837381024314702
0.38,-0.42836081950522226,-1.4996978808751815
0.39,-0.3950954311563863,-1.5145356827606977
0.4,-0.36242630165162665,-1.5288408637059476
0.41000000000000003,-0.32966167736880414,-1.5432373812095566
0.42,-0.29601732557841615,-1.5578921646827542
0.43,-0.2612378043430051,-1.5725350580882216
0.44,-0.22576756311679655,-1.5867214967550116
0.45,-0.19002398934788767,-1.6000224162411074
