time,ML,AP
0.0,-0.833075607525281,-3.061589361000552
0.01,-0.8600187076005832,-2.8903361356241395
0.02,-0.8858215581616833,-2.724913411694426
0.03,-0.9102753035415744,-2.5661535419911994
0.04,-0.9333901944989063,-2.413948852955727
0.05,-0.954929303391652,-2.26778789326709
0.06,-0.974240561124248,-2.1275647122657717
0.07,-0.9904941659867541,-1.9943601306648329
0.08,-1.0032705829494468,-1.8705165563869213
0.09,-1.0129999124931137,-1.7584019579938577
0.1,-1.0206727680307452,-1.6592981656338401
0.11,-1.0273184514709293,-1.5734461791694412
0.12,-1.0338826619168249,-1.5003389857306413
0.13,-1.0410367250254966,-1.4385530082767657
0.14,-1.0488735353304202,-1.3855525735825505
0.15,-1.057029862573449,-1.3383239765206132
0.16,-1.0649619188235853,-1.2944029405227135
0.17,-1.0720911000382556,-1.2519918869327837
0.18,-1.0778549560733666,-1.2093890622954955
0.19,-1.0816844876609606,-1.1649294599412243
0.2,-1.0831118882059936,-1.117716479477431
0.21,-1.0819298044517325,-1.0681585441723427
0.22,-1.0783005092980091,-1.0173153129196357
0.23,-1.0727667110453865,-0.9657822295909165
0.24,-1.065954458742552,-0.9135660080339956
0.25,-1.0581631596948091,-0.8608554662918839
0.26,-1.0493505288712377,-0.8086414735287087
0.27,-1.0394964384830623,-0.7586238541270693
0.28,-1.0286963953273491,-0.7125028226824314
0.29,-1.0169418959155099,-0.6714398222301924
0.3,-1.004229074742482,-0.6361700470598597
0.31,-0.9909581840989385,-0.6070312010342398
0.32,-0.9779126448692899,-0.5836199977823092
0.33,-0.9656290534750346,-0.5648816975055695
0.34,-0.953994339561479,-0.5495870896073115
0.35000000000000003,-0.9426626387907612,-0.5364691600743547
0.36,-0.9316409058883314,-0.5242880157938091
0.37,-0.9212634870719785,-0.5123340199544386
0.38,-0.9116878874264382,-0.5008264654241332
0.39,-0.9025732006355532,-0.49066285895099315
0.4,-0.8931946228921739,-0.48290713808723795
0.41000000000000003,-0.8826900356862315,-0.47867437691308856
0.42,-0.8703001662485377,-0.47911298101985955
0.43,-0.8557145633023704,-0.4847375138146544
0.44,-0.8393860976346152,-0.4949231282781611
0.45,-0.8222965727050262,-0.508331159363353
0.46,-0.8051313889398813,-0.5235386344304838
0.47000000000000003,-0.7878364230663298,-0.5394222316029372
0.48,-0.7700122985645055,-0.5553384441266493
0.49,-0.75139151466154,-0.5712139996158923
0.5,-0.7320158322673138,-0.5873750688599104
0.51,-0.7123128795583763,-0.6038821360289187
0.52,-0.6929376593142832,-0.620319278491431
0.53,-0.6745006234343572,-0.6364481504023389
0.54,-0.6575678098307625,-0.6524536283160592
0.55,-0.6426837020037598,-0.6685413550525633
0.56,-0.6301530839861029,-0.6849194591326572
0.5700000000000001,-0.6197834685364421,-0.702029385785087
0.58,-0.6107676280955977,-0.7202707916027468
0.59,-0.6019059972103981,-0.7398697006371457
0.6,-0.5921760640630733,-0.7613521449224822
0.61,-0.5810974965197089,-0.7853933652608529
0.62,-0.5686464625395251,-0.8120825213925955
0.63,-0.5551103232499717,-0.8410457210190264
0.64,-0.5409207953112029,-0.8718965330637891
0.65,-0.5263605754885677,-0.9038151473651329
0.66,-0.5114727514139011,-0.9352401827023782
0.67,-0.49623941337256827,-0.9649305139671498
0.68,-0.48072028151574536,-0.9930667531895265
0.6900000000000001,-0.4650495931566278,-1.02079478761255
0.7000000000000001,-0.44928644572984056,-1.049166172153341
0.71,-0.43324380205041524,-1.0786303918295033
0.72,-0.41662197351713115,-1.1089914093900477
0.73,-0.39928025744720536,-1.1396588818117308
0.74,-0.3813591179153645,-1.1699917657481629
0.75,-0.36350326956850365,-1.1996285881233075
0.76,-0.346980285491204,-1.2287155043187827
0.77,-0.3332236098228918,-1.2575839856766065
0.78,-0.3232371101160789,-1.2861866094789811
0.79,-0.3173984276245591,-1.314287637848929
0.8,-0.3155646871333614,-1.3420825926930628
0.81,-0.3171462375585743,-1.3701778747203923
0.8200000000000001,-0.32098279986333444,-1.399226730329565
0.8300000000000001,-0.32551487162789355,-1.4298696326584683
0.84,-0.3294642935691492,-1.4623736981987756
0.85,-0.3322489337092058,-1.4960787668065578
0.86,-0.3338501951350835,-1.529825476049321
0.87,-0.33448243492722857,-1.562715530583483
0.88,-0.3342097215976298,-1.5941820731521734
0.89,-0.33278047272832656,-1.6240397356061378
0.9,-0.32982256639373975,-1.6527068225360717
0.91,-0.32518776938313737,-1.6810449361006004
0.92,-0.3193053036414547,-1.7099312409384024
0.93,-0.3133259882351422,-1.7399325047148655
0.9400000000000001,-0.3087587748704849,-1.7710296976298
0.9500000000000001,-0.3067877951556383,-1.8024667531300738
0.96,-0.3079079515662342,-1.8331843260560388
0.97,-0.3121487490378303,-1.8625178817340113
0.98,-0.3195642342534227,-1.8902036817955812
0.99,-0.33038695048282624,-1.915922194127528
1.0,-0.3445697474963559,-1.939432559859692
1.01,-0.36147576645455826,-1.9609028768940016
1.02,-0.38027425612614885,-1.9804991531499911
1.03,-0.40029271693129315,-1.9980443132671266
1.04,-0.4207667895568466,-2.0133005405603295
1.05,-0.44060067465316044,-2.0257583087949254
1.06,-0.4586459436572467,-2.034061672031325
1.07,-0.4741611254747878,-2.0365790317807932
1.08,-0.4870090486573958,-2.0328760959128394
1.09,-0.49761988253144923,-2.0241144641974484
1.1,-0.5069640950520613,-2.012387352670774
1.11,-0.5163874007099803,-2.000658091569566
1.12,-0.5271916336194937,-1.9926458927121424
1.1300000000000001,-0.5402647086357205,-1.9915867702433034
1.1400000000000001,-0.5559578484529826,-1.9986176887883418
1.1500000000000001,-0.5742052612948151,-2.0119180263765037
1.16,-0.594563854815218,-2.0274545876425054
1.17,-0.6160360732412948,-2.040800404104588
1.18,-0.6373313578642728,-2.048746572414678
1.19,-0.6575626858095536,-2.0502104740038245
1.2,-0.6764976063534648,-2.045990831058572
1.21,-0.6941565334508815,-2.0373938428788163
1.22,-0.710453708340628,-2.024853247613559
1.23,-0.7255516612569578,-2.0076340670018356
1.24,-0.7404001036512645,-1.9847254012929962
1.25,-0.7565415901233865,-1.9559638878808911
1.26,-0.775535153157129,-1.9223754837359122
1.27,-0.7985483273848831,-1.8857252963397908
