time,ML,AP
0.0,-0.47166599121883435,-0.6899510739104946
0.01,-0.44763016716724735,-0.7994773172202687
0.02,-0.42525587564910755,-0.9025595542462322
0.03,-0.4055223179201298,-0.998242568352534
0.04,-0.3890203663297817,-1.0858654755093204
0.05,-0.37570911436148763,-1.164468306564281
0.06,-0.36496148075109053,-1.232959200818218
0.07,-0.3558721744614456,-1.2908713847807465
0.08,-0.3475747485288117,-1.3389827414254627
0.09,-0.33948199841772764,-1.3793022269316801
0.1,-0.33146573491870623,-1.4144429760677084
0.11,-0.32380931684331726,-1.4469436284491226
0.12,-0.3168106772825366,-1.478880181024149
0.13,-0.3104004693583118,-1.511781022019798
0.14,-0.30425416463977306,-1.5468786168382946
0.15,-0.29813072316624245,-1.5854115761541112
0.16,-0.2919594475218083,-1.6286210140638964
0.17,-0.28578621662537645,-1.6772794615897721
0.18,-0.2796914703548834,-1.7309703584657707
0.19,-0.2736176557315925,-1.7879113041126347
0.2,-0.26734640850571895,-1.8454765320441162
0.21,-0.2606672883677811,-1.900860286114279
0.22,-0.25338066098996903,-1.9518635100932884
0.23,-0.2452490397232955,-1.9975357994080163
0.24,-0.23622297054606084,-2.03798491756924
0.25,-0.22665601317064424,-2.0735662351776707
0.26,-0.2171002122951066,-2.1042063998188665
0.27,-0.20793371860724597,-2.1295305462102068
0.28,-0.1992862119570371,-2.149492845013821
0.29,-0.19115456111836626,-2.164176522751457
0.3,-0.18358218411722,-2.173091062815597
0.31,-0.1769332018543956,-2.175535521353286
0.32,-0.17188411759132405,-2.1717155260620715
0.33,-0.1690732302558805,-2.1630576863978397
0.34,-0.16880522324020344,-2.151451108531909
0.35000000000000003,-0.17095069875973398,-2.1384713726547884
0.36,-0.17506582440112567,-2.125026290355161
0.37,-0.18055961059830464,-2.1112031082622664
0.38,-0.18679863338751257,-2.09657304166315
0.39,-0.19333546439947608,-2.080713243172409
0.4,-0.20002099001909512,-2.063230675020973
0.41000000000000003,-0.20683322154063785,-2.043853471123969
0.42,-0.21369847124336902,-2.022915415929358
0.43,-0.22030719143193497,-2.001192214062735
0.44,-0.226088161591616,-1.9791201603204382
0.45,-0.23043346582245136,-1.9565796133439435
0.46,-0.23276998947834038,-1.933752235189825
0.47000000000000003,-0.23267998470109685,-1.9118922941812013
0.48,-0.23033108073617475,-1.892390141281459
0.49,-0.22658643383977833,-1.875211746654277
0.5,-0.22249219989271848,-1.8589574989156732
0.51,-0.21878415473827684,-1.8420623308347173
0.52,-0.21593204178102993,-1.8235437352832258
0.53,-0.21428291479169106,-1.8030374317716023
0.54,-0.21380725535522702,-1.7803807038007275
0.55,-0.21397276918697283,-1.755201784124289
0.56,-0.21423965472416773,-1.7270912771383027
0.5700000000000001,-0.21463940132534404,-1.6960397669857494
0.58,-0.21575972650229996,-1.6623950369763414
0.59,-0.21820765521686755,-1.626635849113223
0.6,-0.2221233945468885,-1.5894582752233661
0.61,-0.22710147745003323,-1.5516297279923377
0.62,-0.23241732396868428,-1.5136220398550926
0.63,-0.23735294093947978,-1.4758352690131644
0.64,-0.24154255435143107,-1.4391029260368309
0.65,-0.2452269197659091,-1.404673191030365
0.66,-0.249104760288978,-1.3737257706899102
0.67,-0.25374460437004626,-1.3467171483462377
0.68,-0.25922045286497825,-1.3229237658616442
0.6900000000000001,-0.2652758212462347,-1.3007987179597715
0.7000000000000001,-0.2716474845529622,-1.2787565195642507
0.71,-0.27838775858737674,-1.2554879841881168
0.72,-0.2858101858023785,-1.2299071739027518
0.73,-0.29392492513797663,-1.200896603724458
0.74,-0.3022530602691399,-1.1671074727642317
0.75,-0.31037982707513745,-1.1274303976860145
0.76,-0.3184473359254863,-1.0816788160196626
0.77,-0.3269259067684106,-1.0306857228142827
0.78,-0.3359105334623933,-0.9760115437105843
0.79,-0.3447924902252349,-0.9196654685980575
0.8,-0.3527353279729627,-0.8638483884206807
