time,ML,AP
0.0,-1.2147344927238943,-2.5599563816322384
0.01,-1.1764226220362846,-2.4571564938996793
0.02,-1.139212242055007,-2.3564121045602233
0.03,-1.1033287298201402,-2.258549871825372
0.04,-1.0692704936218458,-2.1642359839770116
0.05,-1.037321385963321,-2.0732665829232984
0.06,-1.0073152099203504,-1.9845726724448736
0.07,-0.97888825361732,-1.8970934166468132
0.08,-0.9517627131808744,-1.8100900337858394
0.09,-0.9257753150763095,-1.7229071001649832
0.1,-0.9006882786705211,-1.635190061334385
0.11,-0.875829329785849,-1.5473916396665028
0.12,-0.8500409666518316,-1.460843969394099
0.13,-0.8223345185056062,-1.3770583803135055
0.14,-0.7925525186045778,-1.296810437091035
0.15,-0.7613990254684486,-1.2196653102028885
0.16,-0.7301713687213156,-1.1438570159847106
0.17,-0.7004545013789043,-1.06703079347775
0.18,-0.6737384927623487,-0.9879259815553505
0.19,-0.6510397150237569,-0.9074232121140151
0.2,-0.6326281487479214,-0.8280396849515271
0.21,-0.6179743457120521,-0.752343188052019
0.22,-0.605993680911992,-0.6815236915154672
0.23,-0.5954812763767597,-0.6155198249644324
0.24,-0.5854591585211544,-0.5543982522619937
0.25,-0.57522031955403,-0.4988700303608825
0.26,-0.5642377751790519,-0.4490377336054756
0.27,-0.5523078215168084,-0.4033385270203749
0.28,-0.5397681889245513,-0.35936179150551073
0.29,-0.5272602057312918,-0.31535359675835756
0.3,-0.5152409614256066,-0.2707269271026929
0.31,-0.5038124610334195,-0.2255221708045191
0.32,-0.49281541796013645,-0.1797527578958521
0.33,-0.4820583825923133,-0.1335724018608461
0.34,-0.4715015220759435,-0.0877649719272546
0.35000000000000003,-0.46109824966975566,-0.04328901163177607
0.36,-0.4506865704925673,-0.00046310292164700173
0.37,-0.44020330720556716,0.04094954849319924
0.38,-0.4296530726806127,0.08097660460415895
0.39,-0.41880963046296604,0.11882395187416328
0.4,-0.40725416264250314,0.15302208707903706
0.41000000000000003,-0.3945749584440159,0.18223196756197635
0.42,-0.380461588018469,0.20598994796216583
0.43,-0.3648455721837082,0.22510745946327246
0.44,-0.34788775776820097,0.24151538307591108
0.45,-0.33002638009931806,0.25745546349535664
0.46,-0.3123245958305091,0.274920058732996
0.47000000000000003,-0.296479115176279,0.29579509656122044
0.48,-0.28441764608133063,0.32176274110549974
0.49,-0.2778907965004746,0.3535194194724048
0.5,-0.27790461449299325,0.39036561918299495
0.51,-0.28431561407148626,0.4308132249752378
0.52,-0.29616582467711045,0.47329415538498043
0.53,-0.31224820535879516,0.5161693813225778
0.54,-0.3313404759208019,0.5574358450216986
0.55,-0.3521934057682171,0.5947766106594125
0.56,-0.3733733086801685,0.6258821865556083
0.5700000000000001,-0.39331015058625357,0.6488968863432482
0.58,-0.4105237183566587,0.6629685393347737
0.59,-0.42361123787964106,0.6683996069677196
0.6,-0.4314991098918466,0.6664533606867646
0.61,-0.43415267041983124,0.6590918416175935
0.62,-0.4327166276326558,0.6483256030405816
0.63,-0.4287964703628081,0.6356969931591192
0.64,-0.4238765328872505,0.6225811144554361
0.65,-0.4193620930856568,0.6105320724424974
0.66,-0.4166334217129783,0.6011460288770561
0.67,-0.41672238229706865,0.5959114299724981
0.68,-0.41997597024564154,0.5958824493421276
0.6900000000000001,-0.42608145015063753,0.6009005234367077
0.7000000000000001,-0.43434393978089014,0.6090736465901956
0.71,-0.44387347423106527,0.6174807698732423
0.72,-0.453694012545653,0.6237452972600132
0.73,-0.462998643601658,0.6266902820539061
0.74,-0.47134221123951525,0.6256437603762298
0.75,-0.4784787370184487,0.620125365260618
0.76,-0.4842461685731551,0.6105377447217051
0.77,-0.48876134798827653,0.5982963722801187
0.78,-0.49240703980780864,0.5849331425392794
0.79,-0.4955815216253339,0.5715762865090291
0.8,-0.4985617852760069,0.5591931014078951
0.81,-0.5014623585330459,0.5487688642102062
0.8200000000000001,-0.5043355904132367,0.5409767909898457
0.8300000000000001,-0.5072855155791828,0.5356028987179091
0.84,-0.5105301942825865,0.5313361794214664
0.85,-0.5145254091416089,0.5259882100655938
0.86,-0.519893576746558,0.5168753962926983
0.87,-0.5271680315236058,0.5015623872698163
0.88,-0.5366321312423835,0.47889735201461914
0.89,-0.5482955795069756,0.4494868384413962
0.9,-0.5620393954832609,0.4150148290039416
0.91,-0.5777477540382873,0.3771386673557976
0.92,-0.5951440002407913,0.3371799080874234
0.93,-0.6136223139205345,0.2965504092578971
0.9400000000000001,-0.6325464126638396,0.2568569859959565
0.9500000000000001,-0.6516650250356906,0.2192962856625185
0.96,-0.6710036528543196,0.18413233094088638
0.97,-0.6905580497390827,0.15103177356537764
0.98,-0.7102957556790913,0.11958842215687143
0.99,-0.7300854118824456,0.08936397824086365
1.0,-0.7494526174751833,0.06017049795684967
1.01,-0.767659636515477,0.03243609875050103
1.02,-0.7840402420822998,0.006610514019267391
1.03,-0.7982424087972501,-0.017872250827896535
1.04,-0.8102932386532438,-0.0425553301933412
1.05,-0.8203959409283832,-0.06867692907973673
1.06,-0.8286613917319322,-0.0961800856897366
1.07,-0.8352209751579363,-0.12380192192431833
1.08,-0.8405174418271008,-0.14977816508992634
1.09,-0.8451808410072429,-0.17292738404972174
1.1,-0.8496235609684986,-0.19344618402271957
1.11,-0.8539173536615885,-0.21272838281938328
1.12,-0.8579351560097995,-0.23278632126603485
1.1300000000000001,-0.8614624245444291,-0.25574359328339985
1.1400000000000001,-0.8643049281655674,-0.28319685493820246
1.1500000000000001,-0.8665169248418496,-0.31564441081052297
1.16,-0.8685916714863807,-0.35231536680991754
1.17,-0.8712945912058411,-0.3913960475782074
1.18,-0.8752981791355269,-0.4306705977935399
1.19,-0.8810201040636734,-0.46812502988744137
1.2,-0.888613728578366,-0.5021958715483024
1.21,-0.8979865163123971,-0.5323529332991198
1.22,-0.9088764877289608,-0.5597950302129078
1.23,-0.9208540428645249,-0.5870320249342049
1.24,-0.9332421185928289,-0.6163564073079965
1.25,-0.9452287498559624,-0.6485371382396676
1.26,-0.9561639325687075,-0.6828141714938653
1.27,-0.9657020659253541,-0.7177105823753659
1.28,-0.9736486825602059,-0.7517815103413201
1.29,-0.979824762181725,-0.7844393420611616
1.3,-0.9842208805875097,-0.8164610079243104
1.31,-0.9871878727453577,-0.8493882646368026
1.32,-0.9894128189102701,-0.8844903589643399
1.33,-0.9915846621706829,-0.9220829219393301
1.34,-0.9938843101468658,-0.9612414116240421
1.35,-0.9960052606548401,-1.000225529780755
1.36,-0.9977703002039429,-1.0373316943664335
1.37,-0.9994768292850386,-1.0711645980700706
1.3800000000000001,-1.00174407590196,-1.1004408861553174
1.3900000000000001,-1.005216373545224,-1.1242670606109817
1.4000000000000001,-1.0103408585062228,-1.1429481127705583
1.41,-1.017311213387935,-1.1584309983034036
1.42,-1.0259801964854356,-1.1737643099211157
1.43,-1.0357675110767453,-1.1917056582399312
1.44,-1.046030548071166,-1.2133293558712395
1.45,-1.0567159051723252,-1.2376839706189047
1.46,-1.0683019792581299,-1.2625397208542402
1.47,-1.0809980261178522,-1.2857155178520074
1.48,-1.094463143098056,-1.3061079189447509
1.49,-1.108284555747683,-1.3235088300910918
1.5,-1.1222467684808235,-1.3379395467063673
1.51,-1.1361436475494038,-1.349371003818311
1.52,-1.1495695736760894,-1.357446259983274
1.53,-1.1618943905845303,-1.3612557450649405
1.54,-1.1725233425102823,-1.3598272162087681
1.55,-1.1814388024225442,-1.3531166335163718
1.56,-1.1892577697649418,-1.3423048446696264
1.57,-1.1965502876949679,-1.3288277825975892
1.58,-1.203454241869928,-1.3132183561139188
1.59,-1.209770875615562,-1.2949012897025471
1.6,-1.215064303248618,-1.2731043010768035
1.61,-1.2188507609127956,-1.2479398174544456
1.62,-1.220753112090402,-1.220573975528209
1.6300000000000001,-1.220518132618449,-1.1923032298564011
1.6400000000000001,-1.2181361861578672,-1.1638545428796507
1.6500000000000001,-1.2141478174782743,-1.1357907187235132
1.6600000000000001,-1.2098656668707826,-1.1088302875904394
1.67,-1.207001375269111,-1.0833987805393004
1.68,-1.2068781487454017,-1.0594486200631792
