time,ML,AP
0.0,0.30618354332844766,1.5601092995278019
0.01,0.30238800842863445,1.7084667740277037
0.02,0.2967386454834708,1.849813110006939
0.03,0.28707876426518597,1.9821522219036987
0.04,0.2728250524227859,2.104714294324507
0.05,0.2544754137780289,2.217802789398395
0.06,0.2329931440693025,2.3220610762521883
0.07,0.20942590620035906,2.418107158812122
0.08,0.18447566898318424,2.506428063288991
0.09,0.15832328586765773,2.5872458592011744
0.1,0.1309699516400487,2.6604402677308427
0.11,0.10258909913622978,2.725680579433288
0.12,0.07365192693589463,2.782730175577609
0.13,0.044974521040178905,2.8315575294363313
0.14,0.01758380713432695,2.872496632418235
0.15,-0.007579515692189676,2.9068478859339875
0.16,-0.02997276659765396,2.9368995679019165
0.17,-0.04981135230916334,2.9647344592353924
0.18,-0.06800432576457899,2.991221535627657
0.19,-0.08527494397119426,3.01609461042721
0.2,-0.10144703152192834,3.038261351852563
0.21,-0.11580361341024749,3.0562454710705107
0.22,-0.1278240613844251,3.069351675333109
0.23,-0.13732208102264695,3.078220119753459
0.24,-0.1442285188652563,3.0837195091231804
0.25,-0.1485702843680653,3.086116166498859
0.26,-0.1504805282829684,3.0855128572630317
0.27,-0.15021866779272627,3.082137787344293
0.28,-0.14838037569155624,3.076493327897116
0.29,-0.14597462458292237,3.0696034854438077
0.3,-0.1441793927034151,3.062588708893607
0.31,-0.14390724378955133,3.0562543037114716
0.32,-0.14533206162854118,3.0510993404940767
0.33,-0.14793758637670978,3.0470463048207694
0.34,-0.1511474192882138,3.0430861629076156
0.35000000000000003,-0.15466034628607095,3.037347347204718
0.36,-0.1583260726341098,3.0276775240538427
0.37,-0.16208413896283597,3.012157824239306
0.38,-0.16598698747561194,2.9892881087375653
0.39,-0.17005263262631537,2.958554396210222
0.4,-0.17393809840758798,2.9208125997291283
0.41000000000000003,-0.17682450981701106,2.8776873048601206
0.42,-0.17779371281687512,2.830976306164381
0.43,-0.17620419049567176,2.78234235834989
0.44,-0.17176571550814174,2.7328496847660873
