time,ML,AP
0.0,-0.183254985680658,-2.5456497806515364
0.01,-0.10657477882340244,-2.5138757434644403
0.02,-0.034498860795265374,-2.478257516019273
0.03,0.028967980111258326,-2.433095147670044
0.04,0.08133813927643231,-2.3762382857715907
0.05,0.1217171512829395,-2.3087079320524855
0.06,0.15065042625839767,-2.233071531633424
0.07,0.16958901536506868,-2.1522334197727857
0.08,0.18029976814248377,-2.069304162316047
0.09,0.18444827944585437,-1.9874145791256987
0.1,0.1833254466825936,-1.9092412106023366
0.11,0.1779051398506752,-1.836833998449783
0.12,0.16922740057859967,-1.7713796958477444
0.13,0.15857358410122246,-1.7127319832822465
0.14,0.1471685952391903,-1.6596833530176922
0.15,0.13583188751807146,-1.6111345152143495
0.16,0.12489435750001401,-1.566764492312191
0.17,0.11424383043152338,-1.5265880273364554
0.18,0.10357421246101868,-1.4901873649214072
0.19,0.09281987945388309,-1.456371647613239
0.2,0.08216676502872497,-1.4235231259790881
0.21,0.07168307736605396,-1.390260138058243
0.22,0.06125899217307071,-1.3559489987007796
0.23,0.050872723218390765,-1.3210239423560395
0.24,0.040886421451362294,-1.2868626666431946
0.25,0.03216074871664995,-1.2551674242038844
0.26,0.025764351522322794,-1.2272752503051532
0.27,0.022402147424789125,-1.2036156002929794
0.28,0.02190820981599416,-1.183518471138809
0.29,0.0230886731859997,-1.1655284249723281
0.3,0.024188348832051693,-1.1481597224482434
0.31,0.023717829068884064,-1.130652502289199
0.32,0.020851670951922127,-1.1129582653603116
0.33,0.015338617578753636,-1.0951240081926872
0.34,0.007440986042100504,-1.0771225560419322
0.35000000000000003,-0.0021008347523842627,-1.0591348501631048
0.36,-0.012467525104295982,-1.0416725976159182
0.37,-0.023452291749172884,-1.0255656313306998
0.38,-0.03564628960930394,-1.0118069064480015
0.39,-0.04986006654398085,-1.0013332482926598
0.4,-0.06651924502977108,-0.995012062170534
0.41000000000000003,-0.08533861930918005,-0.9940279488012553
0.42,-0.10512133624431017,-1.0003586499379105
0.43,-0.12403530969161349,-1.0163305728720278
0.44,-0.140325500632876,-1.0435093689861676
0.45,-0.15260377707307066,-1.0820037297917442
0.46,-0.15970543171149856,-1.1300961173548079
0.47000000000000003,-0.16087612581219424,-1.1841745253407987
0.48,-0.15623328528942654,-1.2394502697404368
0.49,-0.14682290298236517,-1.2912239632916578
0.5,-0.1341607342274645,-1.3359343586787773
0.51,-0.11978765411280962,-1.3713880618708778
0.52,-0.10512269027942171,-1.3964259837576878
0.53,-0.09151237744283172,-1.4109815775831196
0.54,-0.08031878676081886,-1.4163842908888833
0.55,-0.07279589564962041,-1.4151096197086699
0.56,-0.06964413411569081,-1.4103638904720546
0.5700000000000001,-0.07074368678435754,-1.4059744318584624
0.58,-0.07549366315268148,-1.4060656153409374
0.59,-0.08323372610364597,-1.414172826344358
0.6,-0.09337233611843734,-1.4322809585016987
0.61,-0.10542649600969992,-1.4604118088010407
0.62,-0.11886718735333397,-1.4969041586858556
0.63,-0.1328070186700322,-1.5391401264965427
0.64,-0.14608424576150839,-1.5843242823945807
0.65,-0.15771109193838576,-1.6299615441629236
0.66,-0.16692213697613278,-1.6738238182139997
0.67,-0.172954094306306,-1.7137685246847005
0.68,-0.17530671102452025,-1.7480870475338195
0.6900000000000001,-0.17426753666126843,-1.776089259107284
0.7000000000000001,-0.17103899590021648,-1.7983094500869985
0.71,-0.16725064290872713,-1.8162567366252342
0.72,-0.16426191857635294,-1.8316632814849958
0.73,-0.16276836707967943,-1.8458421457575342
0.74,-0.16271559742541516,-1.8597418547265014
0.75,-0.16355538361183375,-1.8740611160836909
0.76,-0.16470102568987274,-1.889245144573824
0.77,-0.16567831486079224,-1.9058264670909566
0.78,-0.16607937392447672,-1.9245868085424482
0.79,-0.16567380366491324,-1.9459200954105182
0.8,-0.16444735386066772,-1.9691760188566119
0.81,-0.16245021655734349,-1.9932692465937691
0.8200000000000001,-0.1598123063703607,-2.017933466497388
0.8300000000000001,-0.15686926139429105,-2.0435765506457213
0.84,-0.15414922369328685,-2.070004574227163
0.85,-0.15228425210948962,-2.096162363733696
0.86,-0.151736555383107,-2.120876021879292
0.87,-0.1524669661941095,-2.143414851576316
0.88,-0.153955715775353,-2.1639195320944618
0.89,-0.15547388317793734,-2.1832740020640458
0.9,-0.15642991699119166,-2.202199014830409
0.91,-0.1568178589454809,-2.220798794940946
0.92,-0.15733818973074698,-2.2387595967743175
0.93,-0.15879855235196483,-2.2554944682041778
0.9400000000000001,-0.16142165843739315,-2.2701928631329253
0.9500000000000001,-0.1648175744103098,-2.2817693657639566
0.96,-0.16835744246264395,-2.289115057401898
0.97,-0.17140960045052278,-2.291931782120054
0.98,-0.17338737613569144,-2.2909706037287814
0.99,-0.17375829275298965,-2.287210997399853
1.0,-0.17211113194060787,-2.2811827291943345
1.01,-0.16828008183429638,-2.2730167587238195
1.02,-0.16229815892810254,-2.262890219982275
1.03,-0.15411607277431205,-2.251303696592173
1.04,-0.14374035124673962,-2.238955039633748
1.05,-0.13186335024116694,-2.2267391371609513
1.06,-0.1198319815174879,-2.215909699801733
1.07,-0.108813073020702,-2.207492206692854
1.08,-0.0993432165760797,-2.201422831792787
1.09,-0.09148009489796327,-2.196764215131071
1.1,-0.08498232545008581,-2.1925641242155725
1.11,-0.07955707140435375,-2.1882110599626907
1.12,-0.07508547495756018,-2.1829204280263363
1.1300000000000001,-0.07149536641521237,-2.175178082310912
1.1400000000000001,-0.06860826942952825,-2.163465058931296
1.1500000000000001,-0.06632543711251176,-2.1476658005897606
1.16,-0.06482052467405622,-2.129011714254962
1.17,-0.0642632674268544,-2.108318082448552
1.18,-0.0642201147403782,-2.0849036775814858
1.19,-0.06348878418898826,-2.057639284791094
1.2,-0.06077236723554853,-2.026287294921853
1.21,-0.055471827584266574,-1.9914860295704364
1.22,-0.04777172389590503,-1.9541919270011137
1.23,-0.03826796027276992,-1.9154268878764242
1.24,-0.02771856782277778,-1.8764421183796105
1.25,-0.016901461619072942,-1.8388177316581982
1.26,-0.006361622563301398,-1.8039904844512153
1.27,0.003806789488379786,-1.7726543192389237
1.28,0.013966122054388201,-1.7444028541796688
1.29,0.024697196103333832,-1.7178324534555798
1.3,0.036354956326151606,-1.6911629131108024
1.31,0.04874274874433341,-1.6626297806957886
1.32,0.061094500009165706,-1.6304265924572872
1.33,0.0722585739829649,-1.5930122946535166
1.34,0.08105730943793611,-1.550291065669911
1.35,0.08668677078184991,-1.5047382543452523
1.36,0.08885242506172489,-1.4607659729283322
1.37,0.08769676484915984,-1.422527063239567
1.3800000000000001,0.08391091138194896,-1.3922781832366389
1.3900000000000001,0.07881869630406309,-1.3700073394343426
1.4000000000000001,0.07399921656472712,-1.3536468300450137
1.41,0.070738829457416,-1.3398630930142064
1.42,0.06972715037766802,-1.3252381853313904
1.43,0.07121659843370803,-1.3071834219898344
1.44,0.07540921601092743,-1.2843275979520712
1.45,0.08239150420041921,-1.2564748747956795
1.46,0.09185192300313966,-1.224424571676012
1.47,0.10322618537129334,-1.1896657874223238
1.48,0.11597804839929138,-1.1538562069650922
1.49,0.12956791957612226,-1.1184518414190128
1.5,0.1433090329657778,-1.0849173683684594
1.51,0.15650432962966326,-1.0549960585316915
1.52,0.16880152648057334,-1.0300152547536847
1.53,0.18038968667580216,-1.0098560831195882
1.54,0.19181877624269267,-0.9930287894160533
1.55,0.20355819411055215,-0.9777666945305457
1.56,0.21574706589580833,-0.963237047574757
1.57,0.22835757843694887,-0.9499427836654631
1.58,0.24141790767569457,-0.9387463459809539
1.59,0.2549514163468856,-0.9298057781738844
1.6,0.2687388128090108,-0.9225997393357244
1.61,0.2822143072598586,-0.9165771590439385
1.62,0.2946876643742393,-0.9114668799405192
1.6300000000000001,0.3058021833420205,-0.9071229042772819
1.6400000000000001,0.3156241010623665,-0.9035646257939862
1.6500000000000001,0.32410620746986185,-0.9014502286511781
1.6600000000000001,0.330888776638993,-0.9021515432188053
1.67,0.3358027840648679,-0.9069107461640242
1.68,0.33905459490326434,-0.9158917445704609
1.69,0.3408756274494036,-0.9279481126877752
1.7,0.34143528123766975,-0.9413286678769359
1.71,0.341004334860419,-0.9546847983977637
1.72,0.3398970217998462,-0.9674349198364611
1.73,0.3384158113997426,-0.979937611543998
1.74,0.33697569565424584,-0.9934335162213456
1.75,0.3361018763635254,-1.0091482126247735
1.76,0.33623765546507456,-1.0276410126482993
1.77,0.33757181453645824,-1.0489457613044242
1.78,0.33992498485237976,-1.0726904750403568
1.79,0.342799342022213,-1.0979998361180565
1.8,0.3457529666058081,-1.1237870486608479
1.81,0.34868742553375215,-1.1496245417499555
1.82,0.3517404392799754,-1.1760640165843543
1.83,0.3551921460615257,-1.2037289116819239
1.84,0.3593796225528503,-1.2322955923185577
1.85,0.36442077588080696,-1.260442078042496
1.86,0.37025582501363397,-1.286593860495738
1.87,0.3769667087969011,-1.30979995831785
1.8800000000000001,0.3847131142961028,-1.3300793206649968
1.8900000000000001,0.3934891015296892,-1.3480044026271933
1.9000000000000001,0.4030988704539947,-1.364234009828275
1.9100000000000001,0.41316755991160264,-1.3794564813058547
1.92,0.42314114302620826,-1.394433793913699
