time,ML,AP
0.0,0.6309606800510298,-0.9133956530916563
0.01,0.7281559845786688,-0.9125689640724887
0.02,0.8218951784302139,-0.9120861475866402
0.03,0.9125304435546407,-0.9155682206850047
0.04,0.999931048414783,-0.9250345858277981
0.05,1.0837147528095794,-0.9410859751957847
0.06,1.1638390739304483,-0.9632192857412557
0.07,1.2408245186441416,-0.9899678218993956
0.08,1.3154259716792915,-1.0194679496510919
0.09,1.3882042076063037,-1.050468708159865
0.1,1.459369673456579,-1.0832349295382215
0.11,1.5289903492378933,-1.1192838087406511
0.12,1.597261105354269,-1.159729175856566
0.13,1.6643473411499263,-1.203991556602432
0.14,1.7300328314639724,-1.2499923664372303
0.15,1.7937973490382466,-1.2952225561232276
0.16,1.8551359871906246,-1.3380059143171212
0.17,1.9135116505654073,-1.3780687131055844
0.18,1.9680959832398317,-1.4158340455157479
0.19,2.018025409190239,-1.4518497266986437
0.2,2.0630457715021295,-1.4869888905377404
0.21,2.103659729105601,-1.5217799665979077
0.22,2.1407194234958484,-1.555216731435546
0.23,2.174936763024714,-1.584900663103528
0.24,2.2064951686002874,-1.608240261215936
0.25,2.234983585692644,-1.623626595577009
0.26,2.259722218899572,-1.6309328246020371
0.27,2.2802696411575307,-1.63115630455505
0.28,2.2967282366958304,-1.6258925546090501
0.29,2.309435080830435,-1.6170327818621977
0.3,2.3184310699409942,-1.6065188268962176
0.31,2.3235444292827108,-1.5962598815175881
0.32,2.324863737293277,-1.5881492432450455
0.33,2.322742831545548,-1.583804058567318
0.34,2.3174019184722776,-1.5840327611663454
0.35000000000000003,2.308831034972076,-1.5886233028987973
0.36,2.297064951303443,-1.5968182783160136
0.37,2.282401481247503,-1.607846887784118
0.38,2.2654295488918814,-1.6211446496731363
0.39,2.2468993363087573,-1.6366716454425119
0.4,2.22747217969269,-1.654945297396882
0.41000000000000003,2.207545356299138,-1.6762634876495626
0.42,2.1873650387306505,-1.7000581201615328
0.43,2.1673868767485813,-1.7252720884392694
0.44,2.1483175846479123,-1.7508612276847577
0.45,2.1306004834111003,-1.7755503710145148
0.46,2.114047560433066,-1.7977130002227208
0.47000000000000003,2.0979350565825783,-1.8159698890533797
0.48,2.081324298052476,-1.82953414886147
0.49,2.0634371951651342,-1.8379413394443123
0.5,2.043759828649898,-1.8409921807750196
0.51,2.02191011784736,-1.8389921130712839
0.52,1.997583892675006,-1.8327462196732918
0.53,1.970551964359289,-1.823213851821292
0.54,1.9407323534847198,-1.811315215919681
0.55,1.908331915279032,-1.7981840654917283
0.56,1.8738291441290669,-1.7851352847079116
