time,ML,AP
0.0,-0.11072974514604875,-0.9640561654450348
0.01,-0.1198473166865901,-0.7797389367016132
0.02,-0.12811303146400926,-0.6042781723466287
0.03,-0.1354822192680009,-0.43948892019686064
0.04,-0.1422333357627309,-0.2866238452218183
0.05,-0.14863085812232613,-0.14640926913317615
0.06,-0.15466092292296743,-0.019021466571385107
0.07,-0.16001251749660114,0.09583840580661415
0.08,-0.16410293705722118,0.1988792250782478
0.09,-0.16630514020082693,0.291795072784024
0.1,-0.16638018018602158,0.37759846631428634
0.11,-0.16465618801635354,0.4593469846766862
0.12,-0.16177305461508978,0.5384153125612421
0.13,-0.15835112108431676,0.6143031258037781
0.14,-0.1548928498355424,0.6860066055386987
0.15,-0.15184776758227345,0.7531000058835027
0.16,-0.14962655218549267,0.8152169419559645
0.17,-0.14846077892819778,0.8711287418227193
0.18,-0.14821448462561768,0.9190078570752558
0.19,-0.14838726989866255,0.9575081093946298
0.2,-0.14835492621993374,0.9862891649526042
0.21,-0.14763302373431392,1.0058960896983573
0.22,-0.1460440511844048,1.0179589245510443
0.23,-0.1437722686948688,1.025174395682666
0.24,-0.1412371370323128,1.0302923488364664
0.25,-0.1388757383194981,1.0354271607931804
0.26,-0.13702650096625746,1.0423128937915527
0.27,-0.13588927867565692,1.0521142762265192
0.28,-0.13547996083769992,1.0648498059011855
0.29,-0.13561338149445343,1.0795453886004531
0.3,-0.13596866199485902,1.0946113929181176
0.31,-0.13627358379805518,1.108117184447447
0.32,-0.13647428545648232,1.118389087326396
0.33,-0.1366378523786491,1.1241669538872083
0.34,-0.13669576568277425,1.1242201215837668
0.35000000000000003,-0.1365080927327757,1.117545016183041
0.36,-0.13623728813284103,1.103986518683339
0.37,-0.13637839226334553,1.0847682608089948
0.38,-0.13734897111018768,1.06258915205001
0.39,-0.13924030174559282,1.040518182387046
0.4,-0.14188954535634934,1.0203290551996855
0.41000000000000003,-0.14502578299875862,1.0017751045083199
0.42,-0.14835864002386426,0.9829856462375567
0.43,-0.1516014466151417,0.961466175543666
0.44,-0.15450485430739663,0.9350093629691322
0.45,-0.15685822400562086,0.9020333465246122
0.46,-0.15858548668153472,0.861943452902618
0.47000000000000003,-0.15997660966842261,0.8154872923728346
0.48,-0.16154149798193954,0.7642355290835762
0.49,-0.16359356408581682,0.709678031929934
0.5,-0.16631635701459907,0.6528975950466313
0.51,-0.17004015279088963,0.5946647444138278
0.52,-0.17503378993474517,0.5352820121978212
0.53,-0.18129321107149532,0.4741590293457078
0.54,-0.18885366755112573,0.4099789754255863
0.55,-0.19805971526550342,0.3418474895237237
0.56,-0.20925422538349242,0.2702738536811371
0.5700000000000001,-0.22218611799345314,0.1969747562952378
0.58,-0.23579246599612125,0.12428982973515829
0.59,-0.24857827339821795,0.054894237500567516
0.6,-0.2591856316092407,-0.008854914997573543
0.61,-0.2666263592780806,-0.06594356523413251
0.62,-0.2701873457628494,-0.11690047385518561
0.63,-0.26942205029469357,-0.16294841917844366
0.64,-0.2643349987499461,-0.2053085660908153
0.65,-0.2554967718607445,-0.24545446954310476
0.66,-0.2439106525200191,-0.2855738213473512
0.67,-0.230775255751288,-0.327840699279619
0.68,-0.21732212512304272,-0.3730141757104827
0.6900000000000001,-0.2047524199149729,-0.4204478213619677
0.7000000000000001,-0.19419659604422218,-0.4693252251996976
0.71,-0.18655862314340538,-0.5191512355178933
0.72,-0.18228497228782634,-0.5694518877596263
0.73,-0.18122691233745197,-0.6197079226577845
0.74,-0.18276824178823722,-0.6695825282195805
0.75,-0.18611917348093132,-0.7190980814772688
0.76,-0.1904093709567404,-0.7685522316513332
0.77,-0.19473235487750773,-0.8184199748439204
0.78,-0.19848866981682176,-0.8693609030380838
0.79,-0.20169223107527848,-0.9220319778344491
0.8,-0.20477337458668532,-0.9768806786156935
0.81,-0.2081244382095659,-1.0341233047212641
0.8200000000000001,-0.21191249332435289,-1.0937820466275705
0.8300000000000001,-0.2160710806779982,-1.1556437673892155
0.84,-0.2201902213630371,-1.2187854331803822
0.85,-0.22364464105476925,-1.2811639243301631
0.86,-0.22606020101089722,-1.3401928269776733
0.87,-0.22739423347681106,-1.393653998811811
0.88,-0.2274500825427194,-1.4403482230519036
0.89,-0.22557290535445804,-1.4804531414270414
0.9,-0.22094404702733217,-1.515208633761015
0.91,-0.21317850573530267,-1.5465037193725475
0.92,-0.2026760933393114,-1.5767076061403993
0.93,-0.1904809277101799,-1.6081874753829895
0.9400000000000001,-0.17801556230647314,-1.6427959329932516
0.9500000000000001,-0.16689826182935047,-1.681715153788404
0.96,-0.15857617470628108,-1.7251195483958086
0.97,-0.15381606335002573,-1.7714257209837634
0.98,-0.15242069396216504,-1.817270517453577
0.99,-0.1534627859530125,-1.858908520952406
1.0,-0.15596169336497864,-1.8936347360024794
1.01,-0.15925574071475354,-1.9201529309512515
1.02,-0.16278564245492744,-1.938392700060896
1.03,-0.1661215779392609,-1.9491339041449494
1.04,-0.16931241380574832,-1.9536462293674788
1.05,-0.17275865409402963,-1.9535812770279926
1.06,-0.17673622781082166,-1.950914884898793
1.07,-0.18124303284342375,-1.9476804177508718
1.08,-0.18617061579013494,-1.945607416923258
1.09,-0.19139291188088578,-1.945676743502727
1.1,-0.19688382721317865,-1.9475884521807945
1.11,-0.20299605886154837,-1.949939165906712
1.12,-0.2102876691156356,-1.9512554072812052
1.1300000000000001,-0.21884277019811277,-1.9508672440441464
1.1400000000000001,-0.22792056134718686,-1.949148882801903
1.1500000000000001,-0.23619547747951558,-1.9469225028746244
1.16,-0.242237010840202,-1.9442233205664183
1.17,-0.24497401874828179,-1.9399089090776025
1.18,-0.2441278449114496,-1.932324490243853
1.19,-0.2405386147997107,-1.9198617562305196
1.2,-0.23587643811479253,-1.9015174083891206
1.21,-0.23165504795161843,-1.8773477606859363
1.22,-0.2284640225038506,-1.8479417986989464
1.23,-0.22599385332251026,-1.8136042354955322
1.24,-0.2235120131955097,-1.7745276960387981
1.25,-0.2203557100211042,-1.7316100820407074
1.26,-0.21622362262482356,-1.686777711394114
1.27,-0.21114158794432142,-1.6425067650935006
1.28,-0.20521693340620278,-1.6011717070907256
