time,ML,AP
0.0,-0.38189578029083826,0.4898881851698538
0.01,-0.3848505646509458,0.5694988315047291
0.02,-0.38890637719302507,0.6465602111479993
0.03,-0.3957315134169991,0.7206812093131548
0.04,-0.40612150593514973,0.7919330171478702
0.05,-0.4201628383602964,0.8598607278368634
0.06,-0.43755069097795884,0.9228484963274887
0.07,-0.45769634617671134,0.9786972096231411
0.08,-0.4796514819376919,1.0260163759546368
0.09,-0.5020575749367375,1.0651354054731839
0.1,-0.5233993026850565,1.0979477245918066
0.11,-0.5425168849671335,1.1272705895635804
0.12,-0.5588650078567194,1.1562438978145253
0.13,-0.5722831381490797,1.1875192762793976
0.14,-0.5827824958539467,1.222340993558508
0.15,-0.5907031455948429,1.2602155533661343
0.16,-0.5967997217156444,1.2994819654053429
0.17,-0.6019826509369539,1.3385021706444762
0.18,-0.6070545672240972,1.3766977222864025
0.19,-0.6126663045805268,1.4147596583561777
0.2,-0.6192996109921111,1.4539789503469938
0.21,-0.6269592385980033,1.4950979618564977
0.22,-0.6349130496397499,1.5375926226368175
0.23,-0.6420727164320376,1.5798977236813136
0.24,-0.6475260572951403,1.6200839652907468
0.25,-0.6506345312310134,1.656784913567676
0.26,-0.6510266665339515,1.6900170128952472
0.27,-0.6486783325508262,1.7209646153696525
0.28,-0.6438496125290348,1.7510030358021864
0.29,-0.6369324607612263,1.781033392314064
0.3,-0.6285776719503602,1.8114062174252872
0.31,-0.6199609548499406,1.8419289286347327
0.32,-0.6124488335617083,1.8717195583934751
0.33,-0.6067389510776696,1.8992906767841193
0.34,-0.6024035152446404,1.922721124463895
0.35000000000000003,-0.5981976123574754,1.939771074774429
0.36,-0.5928981958658638,1.9486390303138572
0.37,-0.5860826765806645,1.9491311724961888
0.38,-0.5781036785174188,1.9430336637038557
0.39,-0.5694694551054937,1.933241374727384
0.4,-0.5604765721613416,1.922238138144322
0.41000000000000003,-0.5511803339510144,1.9112988970430886
0.42,-0.5414104117151106,1.9010868501032998
0.43,-0.5309448831734702,1.8925205174726079
0.44,-0.5197975543733624,1.8868406515530636
0.45,-0.5082627313791709,1.8851382885407186
0.46,-0.4966664411663119,1.887749433014904
0.47000000000000003,-0.48514888534618034,1.893641654454749
0.48,-0.4736708047011123,1.900507298517145
0.49,-0.4620852433585453,1.905846472473413
0.5,-0.4501006881211472,1.9078596455692756
0.51,-0.4371797356956574,1.9054592870822098
0.52,-0.4226654783601328,1.8980529364203358
0.53,-0.406199071520309,1.8857034754575044
0.54,-0.38801844951012704,1.86951423348503
0.55,-0.3689990342925991,1.8515269539603936
0.56,-0.35035258463925717,1.8340767553748916
0.5700000000000001,-0.3329123235879527,1.819341056688427
0.58,-0.3167819751755558,1.8091153492770047
0.59,-0.30162056891152056,1.8045675282424416
0.6,-0.2867618736858351,1.8060223318128186
0.61,-0.27122116271277297,1.8126884978980673
0.62,-0.2540890021511979,1.822549627015652
0.63,-0.23497093540721928,1.8326822554645668
0.64,-0.2141912192300105,1.8401140471253359
0.65,-0.19275594874471927,1.8430969321925263
0.66,-0.17186437510514596,1.8417958146563977
0.67,-0.1523368840548455,1.8375876027552493
0.68,-0.13452846948618902,1.8316563619507584
0.6900000000000001,-0.11841494527479075,1.8243281288397903
0.7000000000000001,-0.10370796099357166,1.8153352003830712
0.71,-0.09024445363116307,1.8039153430845327
0.72,-0.07823584900905348,1.7888154425757394
0.73,-0.06801026893004625,1.7689443972117604
0.74,-0.05959006701522599,1.743933385365658
0.75,-0.05259293626051489,1.714053300239024
0.76,-0.04654064195699914,1.68010297336777
0.77,-0.04114766862436411,1.643379633164016
0.78,-0.036179101653186906,1.605590531072268
0.79,-0.031066276465426156,1.5684692922845207
0.8,-0.0249579590117085,1.5329122256195138
0.81,-0.017254606872536427,1.4987030041304545
0.8200000000000001,-0.00782321791883497,1.4655247145616437
0.8300000000000001,0.0031885305029315213,1.4338765668053275
0.84,0.015478658568740786,1.4046812998503055
0.85,0.028767861495744628,1.3784117617554168
0.86,0.042881270477202686,1.3547691669064263
0.87,0.05745232208250343,1.332804814370009
0.88,0.07178261111496305,1.3115190400359737
0.89,0.08508396459654044,1.2908504581454683
0.9,0.09658035956819888,1.271988238383214
0.91,0.10560023511136311,1.2564896891929311
0.92,0.11193807110119584,1.2450765323088004
0.93,0.11599985121833381,1.2371428783618486
0.9400000000000001,0.11857202370064264,1.2310273345712723
0.9500000000000001,0.12051921083391341,1.2247170755222478
0.96,0.12251285885627808,1.216677593550429
0.97,0.12481576880029552,1.2059742405482101
0.98,0.12725424522164056,1.1917775949932652
0.99,0.12946322887365758,1.1733741890814533
1.0,0.13102539393044285,1.1504522116716482
1.01,0.13133487557804127,1.1231109848689487
1.02,0.12975272056843618,1.092040223215666
1.03,0.12606781186313848,1.0586790335998748
1.04,0.12071066989191032,1.0247661396531902
1.05,0.1145917994054343,0.9916993892959552
1.06,0.10866457697793325,0.9605559543561095
1.07,0.10344037302260937,0.9324252727828765
1.08,0.09879159772373514,0.9080653421447141
1.09,0.09409178975084936,0.8872324055094578
1.1,0.0885913515713996,0.8684949816346466
1.11,0.08182522889758606,0.8497088407598297
1.12,0.07367598200166023,0.82891902314208
1.1300000000000001,0.06416137291948143,0.805141342843933
1.1400000000000001,0.053347082591767826,0.7786183539593816
1.1500000000000001,0.04148245418076005,0.7501996862413793
1.16,0.029118843042611357,0.7201249462275243
1.17,0.016917607883983894,0.6875837529176281
1.18,0.005169554066301346,0.6515145894107008
1.19,-0.006536907601071697,0.6115911375586293
1.2,-0.01907438080497996,0.5687719410442924
1.21,-0.033140739915127435,0.5252075126809668
1.22,-0.048741598541387446,0.48342059033342616
1.23,-0.06510658957677606,0.44544408287157117
1.24,-0.08115624666904903,0.41254537787335654
1.25,-0.09602189043441754,0.38557320784743365
1.26,-0.10905473460889475,0.3651616491304287
1.27,-0.11973887743274156,0.35108715225130616
1.28,-0.12793559701798435,0.34192815920745373
1.29,-0.13408460136989062,0.33601016174730275
1.3,-0.1390814297627056,0.3321761925417453
1.31,-0.14412042411278286,0.32933927761788623
1.32,-0.15054525175202757,0.3261120261795817
1.33,-0.1594714520898336,0.3213152126697382
1.34,-0.17141053782520382,0.3143740144377261
1.35,-0.1862165341853106,0.3050357220396882
