time,ML,AP
0.0,-0.8462205814442738,0.849912004345034
0.01,-0.7836785368173748,0.8786995614327118
0.02,-0.7252351802772263,0.9055757954383935
0.03,-0.6724577693491587,0.9281194660457445
0.04,-0.626385592471675,0.9447103443150133
0.05,-0.5873126964697315,0.955045933270698
0.06,-0.5548569251560787,0.9605584473051956
0.07,-0.5280542474013513,0.9638128539605908
0.08,-0.5055854950266441,0.9671363271823455
0.09,-0.486162128788149,0.9716171931162891
0.1,-0.46863866099036405,0.9770403689599563
0.11,-0.45184198096244277,0.9823890210575953
0.12,-0.4347717336197993,0.986115445102091
0.13,-0.41710498422183606,0.9864275083079328
0.14,-0.39925391035109187,0.982454565372248
0.15,-0.38212065831706876,0.9754567839041233
0.16,-0.366893335758175,0.9683254082327517
0.17,-0.35451922273120035,0.9636662781689957
0.18,-0.34514004013309674,0.9625884707904326
0.19,-0.3382306388462444,0.9650987806595853
0.2,-0.33307971456360025,0.9709556280697746
0.21,-0.3290081675456019,0.9801197529260712
0.22,-0.32542399441985487,0.9927333901721207
0.23,-0.3219165285146532,1.0085177342013925
0.24,-0.31844106456130805,1.0264202465669396
0.25,-0.3153787930029953,1.0451624614215038
0.26,-0.31336781859172574,1.0636962792810487
0.27,-0.31317331762316697,1.0813613497936936
0.28,-0.3155213601949315,1.0985057322759153
0.29,-0.32082214010328197,1.1167968483339343
0.3,-0.32916281207605147,1.1385397642763997
0.31,-0.3404583468980503,1.1659929554758417
0.32,-0.35448977754400435,1.2008811032034308
0.33,-0.3710561378808531,1.2437198932295557
0.34,-0.39004220423811414,1.293563165755911
0.35000000000000003,-0.41115469688034806,1.3482941468359981
0.36,-0.4337971163361495,1.4050938562849562
0.37,-0.4573277011221229,1.4611609295201209
0.38,-0.4812990618906418,1.5143898984595319
0.39,-0.505403203162603,1.5635171805699741
0.4,-0.5294053512610087,1.6079404436704745
0.41000000000000003,-0.5532237180568507,1.6475284365090614
0.42,-0.5768505198213287,1.682458033048258
0.43,-0.6001880776151182,1.7132646128524553
0.44,-0.623140634480635,1.7408731656376673
0.45,-0.6458288063555453,1.7662139077302286
0.46,-0.6686902943397927,1.7897639888411714
0.47000000000000003,-0.6923457789447097,1.811497481968237
0.48,-0.7172609880245769,1.8312708018006587
0.49,-0.743636106789741,1.849303934584377
0.5,-0.7714608215455796,1.8663075176637391
0.51,-0.8002695764698697,1.883025414036782
0.52,-0.8290745596078299,1.8997953170863409
0.53,-0.856975146234756,1.9169761480946022
0.54,-0.8837593789471611,1.9356016563038425
0.55,-0.9097875441160723,1.9570135623935376
0.56,-0.9355245835997946,1.9818227951457505
0.5700000000000001,-0.9614603859119979,2.0094501675922305
0.58,-0.9882739841372581,2.038302280421468
0.59,-1.0166007885792954,2.065917100106168
0.6,-1.0466103447931894,2.0893989721362907
0.61,-1.0779684672992216,2.1066015381559287
0.62,-1.1100240419179297,2.117193648621741
0.63,-1.141874329031021,2.1225060782032847
0.64,-1.1724642259458136,2.124506336647806
0.65,-1.2008626869245094,2.125122622605797
0.66,-1.2264793560207201,2.126137897787453
0.67,-1.2490929420213648,2.1289426441789407
0.68,-1.2687752004628978,2.1340953422063325
0.6900000000000001,-1.2857828515119392,2.141207123286969
0.7000000000000001,-1.3005546803324055,2.149353320179009
0.71,-1.3137637304729826,2.157744607847629
0.72,-1.3261686670171662,2.1660719896873135
0.73,-1.3383334352896155,2.174562942705262
0.74,-1.350473792641093,2.184155958263989
0.75,-1.3625359524408989,2.1962905213771227
0.76,-1.3745200111260214,2.2122215651251973
0.77,-1.3868941588297898,2.2326887325829543
0.78,-1.400693661795696,2.257887356506918
0.79,-1.4170311518321812,2.2875598279266134
