time,ML,AP
0.0,1.3044426695174807,-2.139026962801546
0.01,1.3094978068432999,-2.0481451330765297
0.02,1.3144804086053494,-1.961618643427532
0.03,1.3191760902419547,-1.8801897512344017
0.04,1.3233959570160438,-1.804646453860236
0.05,1.3270756844662088,-1.736403164783852
0.06,1.3303609698012275,-1.6769705091208
0.07,1.3336409926765447,-1.627234389987656
0.08,1.3374479039697293,-1.587529091537401
0.09,1.3422149067719633,-1.5580443961727262
0.1,1.347999184870464,-1.5388084595842608
0.11,1.3545488865290407,-1.52939740251237
0.12,1.3618062563484368,-1.528764040605573
0.13,1.3700683074854945,-1.5352549706004759
0.14,1.3796236415101566,-1.5466973544178202
0.15,1.3906859486830618,-1.5606056856295945
0.16,1.403695793648816,-1.574806340929502
0.17,1.4192035184544716,-1.5878599620063103
0.18,1.4372012620728323,-1.5988422396720081
0.19,1.456722802423186,-1.6074849764878283
0.2,1.4761552092675836,-1.6144576912906414
0.21,1.4938680524599404,-1.6207400233057547
0.22,1.5086640809531962,-1.6271736005976116
0.23,1.5198827653203306,-1.6349087988903797
0.24,1.527235204116357,-1.645232235903438
0.25,1.5305805931404821,-1.6584856867966513
0.26,1.5298629913349442,-1.6735920642328108
0.27,1.5250841094889933,-1.6887591619769413
0.28,1.5163268470615048,-1.7024989054077646
0.29,1.5040164676187828,-1.714165475603438
0.3,1.4890635371067562,-1.723940265888161
0.31,1.4728108536797535,-1.7323100096569621
0.32,1.4569181037579841,-1.739441945468678
0.33,1.4428852564986567,-1.7452294632945724
0.34,1.4315252840219654,-1.7499411809315837
0.35000000000000003,1.422927037891822,-1.754627268645454
0.36,1.41665971813556,-1.760716826814453
0.37,1.4118326046720913,-1.7691481540015621
0.38,1.4071018757193683,-1.780254609461961
0.39,1.4010481394356222,-1.794577003673246
0.4,1.3928599390862944,-1.8128728610671314
0.41000000000000003,1.3825972809147438,-1.8349542772817153
0.42,1.3708696423684912,-1.8593745746258974
0.43,1.35843443665388,-1.8848452905804665
0.44,1.345964089864884,-1.9116255521028032
0.45,1.3340180021822847,-1.94103187322601
0.46,1.3230529956122405,-1.9737538633185623
0.47000000000000003,1.313247887882738,-2.0091019506655856
0.48,1.3044252034913977,-2.0457143289300155
0.49,1.2961773334750288,-2.0824364435315545
0.5,1.2878726799421385,-2.1183330000573504
0.51,1.2787143796558023,-2.152094706554584
0.52,1.2681084654574941,-2.1821391861859625
0.53,1.2560290329666548,-2.2077064219239606
0.54,1.243147320154432,-2.2291683549306516
0.55,1.2306632453741098,-2.247107966625511
0.56,1.2197868757989125,-2.2619007681810186
0.5700000000000001,1.211242882093517,-2.2739767828092483
0.58,1.205065292232052,-2.2839015405012306
0.59,1.20054137750931,-2.292596361657357
0.6,1.1964048650389068,-2.3015300245031387
0.61,1.1913225003022114,-2.312178370465665
0.62,1.1844450408789686,-2.325312776295871
0.63,1.1757777608945854,-2.3409650912014315
0.64,1.1660425053593755,-2.358930598720091
0.65,1.156057412887603,-2.378941902862647
0.66,1.1461030790867464,-2.400149104276091
0.67,1.1356915849375284,-2.420851228968611
0.68,1.123992099162158,-2.4390634427891276
0.6900000000000001,1.1106579512487247,-2.453265894055643
0.7000000000000001,1.0962570281876987,-2.462811478708612
0.71,1.081982957887261,-2.4679147247577187
0.72,1.0689791557458206,-2.4694754916507846
0.73,1.0577246310780417,-2.468967995793001
0.74,1.0480852588651572,-2.4680533349109317
0.75,1.0399230641693917,-2.4680780654681986
0.76,1.0332076300127535,-2.469978853105413
0.77,1.0275882100335498,-2.4741793955291413
0.78,1.022382710841704,-2.480036175554354
0.79,1.016953214837616,-2.4854335991054084
0.8,1.0108482192006594,-2.4873618346132558
0.81,1.003759692457475,-2.4834565688351744
0.8200000000000001,0.9955975343254958,-2.4734865977877702
0.8300000000000001,0.9865808368369979,-2.4594144848658384
0.84,0.9771598394314933,-2.44378182313565
0.85,0.9679317286908645,-2.427911731992088
0.86,0.959538576375294,-2.411501107800016
0.87,0.9524467308482336,-2.393599061293636
0.88,0.946879676234724,-2.3734801788728688
0.89,0.9428289423276587,-2.3504709395047323
0.9,0.9399322438873606,-2.3237491011981506
0.91,0.9374598980614226,-2.2928288607136604
0.92,0.9345804529953645,-2.2577625557121364
0.93,0.9307260363299541,-2.2187608750189365
0.9400000000000001,0.9256917963227197,-2.176076190891659
0.9500000000000001,0.9195095867978454,-2.1302475887991608
0.96,0.912503546988391,-2.0821132093585897
0.97,0.905265620439088,-2.0325196390205558
0.98,0.8982345676590469,-1.9821880576643065
0.99,0.891553592558735,-1.9318922925240536
1.0,0.8854736686310084,-1.8824351905082286
1.01,0.880586664596043,-1.8340314305496241
1.02,0.8776889266048062,-1.7858090007880376
1.03,0.8776450987272819,-1.7360274675095644
1.04,0.8811559807476576,-1.6825456951246625
1.05,0.8882734676405906,-1.623381771672816
1.06,0.8981792836344459,-1.5577889238323215
1.07,0.9096596911218586,-1.486938266860372
1.08,0.9218001544708897,-1.4129650897728518
1.09,0.9341875231902124,-1.3375580650202115
1.1,0.946650193926067,-1.2616979544496472
1.11,0.9590472236740559,-1.186088379422084
1.12,0.9711563155470361,-1.1114437185502186
1.1300000000000001,0.9824546615447804,-1.0387799637514066
1.1400000000000001,0.992105760322143,-0.9693492547355865
1.1500000000000001,0.9994633845710241,-0.9038002421732552
1.16,1.004642405118624,-0.8416638902134046
1.17,1.0084796473928934,-0.78175584149234
1.18,1.0120662875446675,-0.7225844391908223
1.19,1.016435294973888,-0.6626364063041976
1.2,1.022424272623929,-0.6008567841091952
1.21,1.0305119957828768,-0.5368451071618658
1.22,1.0405966569365763,-0.4705711624905659
1.23,1.0519112618762982,-0.40198511038754753
1.24,1.0632978456559379,-0.3305378902131245
1.25,1.0737640629944218,-0.25496529369199084
1.26,1.082965325642812,-0.17427487900637106
1.27,1.091275195617279,-0.08899456800985713
1.28,1.0995102644122667,-0.000792739594455577
1.29,1.1085286536009686,0.08869103721458367
1.3,1.1189198008310433,0.17789163189099846
1.31,1.1309906860483498,0.26466703442911865
1.32,1.1448527537402104,0.34655013248295174
1.33,1.1605528192164454,0.4217939157076285
1.34,1.1782525348429935,0.4899014764294793
1.35,1.1979018301078508,0.551614520844993
1.36,1.218720767970032,0.6088510700899344
1.37,1.2394972410715468,0.6638896487105571
1.3800000000000001,1.2592253176503907,0.7177571504124065
1.3900000000000001,1.2771272006281202,0.7694945489182535
1.4000000000000001,1.2924341658694556,0.8171466646574904
1.41,1.3045265920144,0.8594138175510251
1.42,1.3131631086435724,0.8963810653468491
1.43,1.3185077849393547,0.9287103420786531
1.44,1.321050502913364,0.9564478949237742
1.45,1.3215027641813673,0.9790991579300891
1.46,1.320740829307405,0.9968443482427237
1.47,1.3196280438426031,1.0111055647458544
1.48,1.3186109424933834,1.0237978714156888
1.49,1.3174680921740796,1.0363178590938307
1.5,1.3154063947078478,1.04875703557904
1.51,1.3114505262619043,1.0597124900865167
1.52,1.3050579341658666,1.0675217522925575
1.53,1.2965277735491052,1.071527338154832
1.54,1.28680856923692,1.0715039204037182
1.55,1.2770197246146258,1.066595190979275
1.56,1.26808428423697,1.0553891655663108
1.57,1.2604681949246286,1.036624938659494
1.58,1.2541824753829867,1.0098642050482112
1.59,1.2489776369667038,0.9752786255601701
1.6,1.2444457237416733,0.9330627481482558
1.61,1.2401068894656324,0.8833024415671747
1.62,1.23572716095068,0.8262747152439183
1.6300000000000001,1.231564996240734,0.7628186079592235
1.6400000000000001,1.228156371577016,0.6946599430401931
1.6500000000000001,1.225975865304958,0.6245284223935642
1.6600000000000001,1.2253012790324154,0.5555844889767103
1.67,1.226157004493137,0.48994364567811505
1.68,1.2283350858219648,0.42719697070851453
1.69,1.2314210830095615,0.3643864102875254
1.7,1.2347300421717273,0.2974795848803322
1.71,1.2373371651074705,0.223074048519523
1.72,1.238256545205711,0.13952455217833004
1.73,1.2367236146364737,0.04721011717736234
