time,ML,AP
0.0,0.5111636149344828,0.8510441587615891
0.01,0.5586612944911686,0.7678674809790689
0.02,0.6041005225144449,0.6860261575623794
0.03,0.64650654712871,0.6068107183603909
0.04,0.6851333656479491,0.5317024597421933
0.05,0.7196038421694813,0.462400719384534
0.06,0.7502905039879652,0.4003343208230633
0.07,0.7780702907259768,0.34609660363996525
0.08,0.8037513408375805,0.29935932937421583
0.09,0.8279314881221717,0.25910632010640366
0.1,0.8510239835489658,0.22393324892512653
0.11,0.8731373494504376,0.1924225949780731
0.12,0.8940333241229771,0.16344427805990883
0.13,0.9134401567527413,0.1363021672901217
0.14,0.9315445856756279,0.11054036854164981
0.15,0.9491666474366546,0.08542907198921271
0.16,0.9674425860364471,0.059972986649960223
0.17,0.9872802294991202,0.03365538726036418
0.18,1.0090178065438178,0.006758047073210725
0.19,1.0324126171148893,-0.02017307468247254
0.2,1.0567472667582716,-0.04666581973060862
0.21,1.0809779418753356,-0.07202545962259657
0.22,1.1040600836701528,-0.09533166061153173
0.23,1.125280072282297,-0.11598722905435796
0.24,1.1442065823704344,-0.1340236621502027
0.25,1.1605457217761954,-0.15007817724410122
0.26,1.1743568229245775,-0.16514821437157962
0.27,1.1863018864738955,-0.1798420852807437
0.28,1.1974193205903532,-0.19359532977203775
0.29,1.2086457931339365,-0.20479018649601594
0.3,1.2206777254215952,-0.21188829023393962
0.31,1.233982393173365,-0.21446825902821118
0.32,1.2485414535552344,-0.21321753939187113
0.33,1.2638570349117726,-0.20953693526634232
0.34,1.2794803274072735,-0.2056495228558725
0.35000000000000003,1.2952745676340895,-0.20453033130797635
0.36,1.311152843597581,-0.20877699788094034
0.37,1.326844344743715,-0.21936676709106245
0.38,1.3418853583714079,-0.23579943665578162
0.39,1.3557093925059092,-0.2570309126977443
0.4,1.3678159395348617,-0.2817359133312386
0.41000000000000003,1.3779651593858415,-0.30815068388821676
0.42,1.3862983539259284,-0.33412326333655695
0.43,1.3933243882248167,-0.3572593966925792
0.44,1.3997867488643922,-0.37532835024229627
0.45,1.4064835758173555,-0.38718157623491134
0.46,1.414085133877091,-0.393480339071895
0.47000000000000003,1.4229712724959294,-0.39605612347775165
0.48,1.4330857996693722,-0.3965925778908803
0.49,1.4438881294336796,-0.39637412812915335
0.5,1.4545341064942157,-0.39654681015590176
0.51,1.46429784495115,-0.39766383658088766
0.52,1.4730051893231386,-0.39928239554006045
0.53,1.4808863240765961,-0.4003412007450562
0.54,1.4879088645829819,-0.3998703960763785
0.55,1.4936543072865804,-0.3974998209332216
0.56,1.4978811189449968,-0.3934601471555033
0.5700000000000001,1.5008188838851062,-0.38844627183637304
0.58,1.5029645492657846,-0.38368364060742655
