time,ML,AP
0.0,1.0560451929085564,1.4987245005882521
0.01,1.0730767848570115,1.5157631290968108
0.02,1.088976971889871,1.5344355928423283
0.03,1.1046170637449024,1.5595379248979346
0.04,1.1205281389220583,1.5932264623109513
0.05,1.1369495936390532,1.6353244234483177
0.06,1.1541778047581923,1.6843621468279506
0.07,1.1725410775299612,1.7386974869217342
0.08,1.1919942056442079,1.7970959743296813
0.09,1.2120954098314856,1.8587165372547527
0.1,1.2323229135780793,1.922700124809339
0.11,1.2521810609200574,1.9878924807720288
0.12,1.2711236423263361,2.0530905124301104
0.13,1.2887039293636933,2.117443469999498
0.14,1.304885218719301,2.1806182628936646
0.15,1.3199511504398118,2.242582237106675
0.16,1.3342517658851778,2.3031111629164362
0.17,1.3482581978186368,2.361618267551811
0.18,1.3624763178313943,2.4174834338874023
0.19,1.377061681396709,2.4703078562856304
0.2,1.3916652566798282,2.5196620941948913
0.21,1.4056147998364428,2.5645447725807973
0.22,1.4181012872379537,2.6029962508405715
0.23,1.428312825651061,2.6321215301627023
0.24,1.4355781384593997,2.6491422187601437
0.25,1.4395140592484965,2.6529554589028077
0.26,1.4400728488943326,2.6442640701353666
0.27,1.43732877110907,2.6248851454852393
0.28,1.4313622801412054,2.5976907624975114
0.29,1.4224047832020328,2.566342035750508
0.3,1.4108410243747156,2.534630083698362
0.31,1.3970493787242118,2.505780702733702
0.32,1.3812784050836289,2.481711346741474
0.33,1.363687360518646,2.4630845628098674
0.34,1.3445265162686695,2.449832970327949
0.35000000000000003,1.3242663960228613,2.4411300934943423
0.36,1.3035861378532287,2.4354272302868742
0.37,1.2831190934203196,2.4307323771758407
0.38,1.26316557243444,2.4245618226549426
0.39,1.243758988440115,2.4141088081425064
0.4,1.224983746540828,2.396896034335413
0.41000000000000003,1.2070688543610084,2.37142803011271
0.42,1.1899578686459484,2.337582348401503
0.43,1.1729994984676055,2.2964691061723927
0.44,1.15538498783951,2.250073858465906
0.45,1.1365910130792103,2.201112328025301
0.46,1.1162188923503766,2.1523050621969873
0.47000000000000003,1.0938894874674239,2.1051081307838735
0.48,1.0696049716401255,2.0594300343048166
0.49,1.0438920996441605,2.0143133169782836
0.5,1.0173819310561805,1.9684224191083228
0.51,0.9904592770121474,1.9203542730657006
0.52,0.9634013161648469,1.8692082251298623
0.53,0.9366058267418998,1.815117576148862
0.54,0.9104049015350862,1.759298132032886
0.55,0.8846747265790118,1.7038474668353945
0.56,0.8588433685051785,1.6512247441148065
0.5700000000000001,0.8323668752627673,1.6030635028338163
0.58,0.8051641191430123,1.5593400939116233
0.59,0.7776591462333374,1.5187491524055028
0.6,0.7504412182940494,1.4795258696544022
0.61,0.7236955945163579,1.4399049039173695
0.62,0.696890749614069,1.3982497769098114
0.63,0.6692183518260851,1.3533224333484137
0.64,0.6402978026000599,1.3046564469412512
0.65,0.610166079372234,1.252460605270798
0.66,0.5788188314269609,1.1971274061735906
0.67,0.5461996508881254,1.139111559280953
0.68,0.5123319335169224,1.0790759895861222
0.6900000000000001,0.47713572753648337,1.0176189252714978
0.7000000000000001,0.4405824051627555,0.9550818423483695
0.71,0.4033271371905559,0.89183666705508
