time,ML,AP
0.0,-0.7594807564311241,-2.6238087850796386
0.01,-0.8455421212812352,-2.6751524508299935
0.02,-0.9273657704982216,-2.724135140864807
0.03,-1.0041286106263758,-2.772125122822736
0.04,-1.0753723868074647,-2.81935526775344
0.05,-1.1412334543375824,-2.865385560173038
0.06,-1.2021070944828083,-2.9096756152614662
0.07,-1.2583908712082736,-2.9518007316977624
0.08,-1.310456826651975,-2.991185031051375
0.09,-1.3587480463179615,-3.0272343149518806
0.1,-1.4040110734628046,-3.0600512451624917
0.11,-1.4473010050176476,-3.0903574493566444
0.12,-1.4896296190156493,-3.11846098407398
0.13,-1.5316501557665898,-3.144253317580735
0.14,-1.5734538437245165,-3.168501467188755
0.15,-1.614553089831771,-3.1930335138006427
0.16,-1.6541572608356336,-3.2193236372360574
0.17,-1.6914444135259512,-3.2475716796740617
0.18,-1.7257027683013795,-3.277014191084373
0.19,-1.7563162240030574,-3.306578570582665
0.2,-1.7825381156046736,-3.3351728699674728
0.21,-1.8034865024575666,-3.36145084568996
0.22,-1.8186536506879454,-3.3838031461477813
0.23,-1.8283498173644896,-3.4012177021929615
0.24,-1.8336785980232049,-3.4142724426365745
0.25,-1.8363476089402002,-3.4248846057786593
0.26,-1.8384610313809784,-3.4346600936584615
0.27,-1.8421786207533541,-3.4437566853388875
0.28,-1.8492008910712487,-3.4515939424975146
0.29,-1.8602779690533167,-3.4580413482665224
0.3,-1.8751061903286566,-3.463453087550586
0.31,-1.8926973305610502,-3.4676951964800278
0.32,-1.911937728218798,-3.4695513005114473
0.33,-1.931935740942392,-3.4674131846444993
0.34,-1.9520264977585842,-3.4604741666690444
0.35000000000000003,-1.9716600188582925,-3.44957858445174
0.36,-1.9903168637174817,-3.43717641085377
0.37,-2.007484070609985,-3.426002341767905
0.38,-2.0228162070017066,-3.41768170548224
0.39,-2.0363762021805485,-3.4123470920967853
0.4,-2.048472507669122,-3.408844596071257
0.41000000000000003,-2.0590590247740286,-3.4050165572185684
0.42,-2.0674327053749657,-3.398073198195926
0.43,-2.072641729137847,-3.385184426773261
0.44,-2.074129483933143,-3.364231559839972
0.45,-2.071960220039087,-3.3345664371732195
0.46,-2.0665356737948426,-3.2970784533956063
0.47000000000000003,-2.0582472626501875,-3.253317247352395
0.48,-2.047563672418131,-3.2051301229904903
0.49,-2.035511562234745,-3.1549441742563147
0.5,-2.0237957338598704,-3.105117776016912
0.51,-2.0141471240626116,-3.057024307055228
0.52,-2.007528113121628,-3.0112927966075196
0.53,-2.003832614542675,-2.96853886719853
0.54,-2.002037316153865,-2.929531427302373
0.55,-2.0007037570316584,-2.8946413816545267
0.56,-1.9986356102263316,-2.8634105259398446
0.5700000000000001,-1.9951448409480859,-2.8351235757647606
0.58,-1.9899036670486854,-2.8095888403462177
0.59,-1.9827531831323129,-2.78705852935969
0.6,-1.9734985954841677,-2.7676429281472945
0.61,-1.9619190165457814,-2.7509062979074694
0.62,-1.9480628955734411,-2.7359562528548897
0.63,-1.9322709333276311,-2.721643109759362
0.64,-1.9149189262442383,-2.7063784446717847
0.65,-1.8963754638445518,-2.6882908394781126
0.66,-1.8771113306951759,-2.665956456012636
0.67,-1.8577171220459767,-2.6388359729522715
0.68,-1.8388637850036074,-2.6071703806350723
0.6900000000000001,-1.8211831770120108,-2.5716289024273613
0.7000000000000001,-1.8050913811212883,-2.5330487180540118
0.71,-1.7907354280906742,-2.4923065186240163
0.72,-1.7779741857870335,-2.450306712847137
0.73,-1.7663286439034007,-2.4080117720815855
0.74,-1.7551061532334797,-2.3661524977486783
0.75,-1.7436978542727486,-2.3248550493137627
0.76,-1.7319345777334403,-2.2834597530378358
0.77,-1.7201944561894853,-2.2406007923324753
0.78,-1.7090367790607706,-2.1949005984324734
0.79,-1.6988062828783883,-2.1460029394084628
0.8,-1.6894534884346948,-2.095294577032529
0.81,-1.6804235211656464,-2.0456433526011146
0.8200000000000001,-1.6708229685153413,-1.9998568858979122
0.8300000000000001,-1.6599555039512577,-1.9591753997674457
0.84,-1.6478310067162296,-1.9230509144772703
0.85,-1.6352669472531982,-1.8898070469788248
0.86,-1.6234091308707044,-1.8574454606953277
0.87,-1.6130047743913587,-1.8243788573020685
0.88,-1.6043124128338748,-1.7896581886090606
0.89,-1.5976426923491633,-1.752304139678316
0.9,-1.5934381750755566,-1.7108935173770035
0.91,-1.5917891586196962,-1.6645332018717027
0.92,-1.5922993056318981,-1.6140135225433743
0.93,-1.594392393208175,-1.5616437886315033
0.9400000000000001,-1.5974041277623638,-1.5105345161543455
0.9500000000000001,-1.6004768986373439,-1.4641942194514386
0.96,-1.6028148755015343,-1.4256704659955894
0.97,-1.6040472579222265,-1.3965784774766061
0.98,-1.6040962496464268,-1.377108720716021
0.99,-1.6029221989202158,-1.3664614895012106
1.0,-1.6007502246631966,-1.3629816621183832
1.01,-1.5983145533251564,-1.364117053925677
1.02,-1.596615303032489,-1.3666521941448737
1.03,-1.5967232554483703,-1.367536075408609
1.04,-1.5997411802972399,-1.3648387318537634
1.05,-1.6065791767117534,-1.3580968564817424
1.06,-1.61776555966959,-1.3478406853346188
1.07,-1.6332580748486805,-1.3347893178594163
1.08,-1.6522100363973284,-1.3192899689279562
1.09,-1.673261074149217,-1.3012500225901447
1.1,-1.695201983588459,-1.280790004381594
1.11,-1.7171032290573403,-1.2591081951758754
1.12,-1.7380685842965538,-1.238519876804402
1.1300000000000001,-1.7573023379939268,-1.221525990280121
1.1400000000000001,-1.7743415075359874,-1.2096749024438465
1.1500000000000001,-1.7892324820929677,-1.2033321264074532
1.16,-1.8027121443458465,-1.2025236391028367
1.17,-1.8161354095361386,-1.2074623810154526
1.18,-1.8309943234362576,-1.2181366330376555
1.19,-1.8483305788368205,-1.2336621350387553
1.2,-1.8684848567264392,-1.2521336458606864
1.21,-1.8912705416775042,-1.2713244870600824
1.22,-1.9161191655298844,-1.2893083550956925
1.23,-1.9420171827985724,-1.304243290711187
1.24,-1.9676662800513136,-1.3144034902287884
1.25,-1.9919764925327663,-1.3188968431903292
1.26,-2.0144124286390532,-1.3179304565088017
1.27,-2.034955205911469,-1.312460934240773
1.28,-2.05390855469999,-1.3039528439616979
1.29,-2.071780233154365,-1.2940581355808078
1.3,-2.0891644660766886,-1.283779919785027
1.31,-2.1064122115121013,-1.27281789259948
1.32,-2.1232624700281666,-1.2603657627064635
1.33,-2.1389049232204442,-1.2467533511600786
1.34,-2.152620941355654,-1.2335129306573152
1.35,-2.16448153369497,-1.2217419756851173
1.36,-2.1753285787245216,-1.2114776925326138
1.37,-2.1861081041194423,-1.20274883959902
1.3800000000000001,-2.197331271120016,-1.1962652040016037
1.3900000000000001,-2.208999978471142,-1.1931689323570978
1.4000000000000001,-2.220850632096964,-1.1946872254749492
1.41,-2.2326747279160233,-1.2018524036109353
1.42,-2.24454629962273,-1.2152204905021178
1.43,-2.256935793445127,-1.2346043268107212
1.44,-2.270634661182891,-1.2589230379198697
1.45,-2.286308536626811,-1.286299693393034
1.46,-2.3038893998451,-1.3143516088387606
1.47,-2.322449455240866,-1.340519001948244
1.48,-2.340595352116103,-1.3622646064846111
1.49,-2.3568841589536595,-1.3777337030042809
1.5,-2.3701136429085463,-1.3869764605043402
1.51,-2.37952120504673,-1.3918694179269187
1.52,-2.384924348408442,-1.3943466503770483
1.53,-2.3867714041414585,-1.39515558809233
1.54,-2.385986439386289,-1.394032795359119
1.55,-2.3837436612409504,-1.3904703466137363
1.56,-2.3813632433931198,-1.3845863344265716
1.57,-2.3801374867684038,-1.377646224765895
1.58,-2.3808487481304055,-1.3718903190981213
1.59,-2.3832974652227827,-1.369809663410696
1.6,-2.386532331225528,-1.3730843869576805
1.61,-2.3893303433998554,-1.3821644898531487
1.62,-2.3903569501995987,-1.3968638735635714
1.6300000000000001,-2.3885061432433674,-1.416267816639368
1.6400000000000001,-2.38339665251331,-1.4381488303045225
1.6500000000000001,-2.3753545959455193,-1.459809910996572
1.6600000000000001,-2.365013638150951,-1.4796433528515915
1.67,-2.3529687070059304,-1.4977249539447888
1.68,-2.3396265324611605,-1.515043794639459
1.69,-2.3252693614352817,-1.5321162694651063
1.7,-2.310145693252303,-1.54861011860888
1.71,-2.2945978906663975,-1.564141320359548
1.72,-2.2792852111346535,-1.5785615341158872
1.73,-2.265087420848977,-1.5912702140188684
1.74,-2.2525710379667396,-1.6009873264526846
1.75,-2.241669845527965,-1.6064511361743479
1.76,-2.231941067570515,-1.6069003851111074
1.77,-2.2227937443636834,-1.6023075246159253
1.78,-2.2132540866697568,-1.5937725048641784
1.79,-2.201899168806049,-1.5831402386819957
1.8,-2.1874241597669437,-1.5719527321182065
1.81,-2.169338761924618,-1.5612010159114351
1.82,-2.148130330533972,-1.5517845718030734
1.83,-2.124819321307548,-1.5446225121165629
1.84,-2.1004650087477423,-1.5404557672305697
1.85,-2.0759031225073823,-1.5395651840278306
1.86,-2.051539152460453,-1.5412918006618979
1.87,-2.0274014326647176,-1.5439570622103584
1.8800000000000001,-2.0036743224846663,-1.5457924727050745
1.8900000000000001,-1.9811105858320757,-1.5461147581831225
1.9000000000000001,-1.960600997727752,-1.545378858471646
1.9100000000000001,-1.9423623160427452,-1.544192186663748
1.92,-1.925754148194441,-1.5427297024782147
1.93,-1.9096385255995638,-1.5410475008803184
1.94,-1.892554523899558,-1.5392958991904804
1.95,-1.8728703240440134,-1.5374047865125418
1.96,-1.8493964192057426,-1.534855377346594
1.97,-1.8221120023862103,-1.5306758109630836
1.98,-1.792371350440225,-1.5238126482304217
1.99,-1.7623565277582363,-1.5139933812021413
2.0,-1.7341838306096917,-1.5021315508192579
2.0100000000000002,-1.7093056277246146,-1.4897922730564488
2.02,-1.6883173096532966,-1.4783846252474777
2.0300000000000002,-1.6710211380466606,-1.4685825597015323
2.04,-1.6566350342156664,-1.460246535585293
2.05,-1.6440745624787587,-1.4530538178353525
2.06,-1.6323024850749355,-1.4471816809164126
2.07,-1.6205943178271993,-1.4432819035101416
2.08,-1.6086561989866275,-1.4420569243493628
2.09,-1.5964954346063986,-1.443760757053864
2.1,-1.5840895965204536,-1.4475903495524087
2.11,-1.5711679026790908,-1.4518471675645719
2.12,-1.557352186134228,-1.4551017291994888
2.13,-1.542611506573331,-1.4569966227772433
2.14,-1.5276251992740488,-1.457957803610512
2.15,-1.5135142839266833,-1.458304901851829
2.16,-1.501079708799451,-1.4576805378737738
2.17,-1.490430358710131,-1.4553671508025519
2.18,-1.481367245047054,-1.4507971371499764
2.19,-1.4738066225701767,-1.4436527622084008
2.2,-1.4677168409122265,-1.4341221161907476
2.21,-1.4628261774077367,-1.4231937516393867
2.22,-1.458514728599109,-1.4120879442428893
2.23,-1.4541406060808442,-1.401302528760987
2.24,-1.4495620794507407,-1.3903822210351118
2.25,-1.4452769649803663,-1.3784798571202546
2.2600000000000002,-1.4419294067382575,-1.3651232050176243
2.27,-1.43964354601757,-1.3505793411807505
2.2800000000000002,-1.4378999190208681,-1.3358051179358295
2.29,-1.4358753416743544,-1.322251533746146
2.3000000000000003,-1.4326830506436017,-1.3114904000637977
2.31,-1.427584452935136,-1.3046529617378462
2.32,-1.4203581893774737,-1.301709042716362
2.33,-1.4113898937500842,-1.3013113874002216
2.34,-1.401398967177163,-1.301868710305185
2.35,-1.3912450238048886,-1.3025960053202366
2.36,-1.3818036953368966,-1.3034116226231423
2.37,-1.3739050247572064,-1.3043839117680183
2.38,-1.368446544580383,-1.3055109742492366
2.39,-1.366191662388119,-1.3069209737741572
2.4,-1.3671326574380163,-1.3091066109386802
2.41,-1.3702624828398837,-1.312642297029549
2.42,-1.3740821930470424,-1.3174924842932834
2.43,-1.3772494575425895,-1.322871057131014
2.44,-1.3789883023983254,-1.3281989489135038
2.45,-1.3792249768812346,-1.3338393645533084
2.46,-1.3784187417740865,-1.3403357763074555
2.47,-1.3772475488362512,-1.3473698452027028
2.48,-1.3763558404822323,-1.354042726199835
2.49,-1.3761407093219775,-1.3599106455104357
2.5,-1.3765420681276623,-1.3651502043672867
2.5100000000000002,-1.3770443760905926,-1.3698141946457958
2.52,-1.377019156374478,-1.3734980974984372
2.5300000000000002,-1.3760884789962522,-1.3757196241697036
2.54,-1.3742293828878605,-1.376356709483596
2.5500000000000003,-1.3717918937180236,-1.3758010750754655
2.56,-1.3694737680018765,-1.3750174539721018
2.57,-1.3680934475771658,-1.3755520813070854
2.58,-1.3683320625756046,-1.3789349627104972
2.59,-1.3705788500509162,-1.385888353148469
2.6,-1.374783979090611,-1.3962406531877867
2.61,-1.380406535429065,-1.409272856851744
2.62,-1.3866717616062518,-1.423898709193872
2.63,-1.3930495370424723,-1.4387103090765385
2.64,-1.3994083013524592,-1.4522095986654924
2.65,-1.4056875754048677,-1.4636171303312575
2.66,-1.4116252824075244,-1.4736577394084382
2.67,-1.4167997337506522,-1.4842902769261879
2.68,-1.4208859082234733,-1.4979468741933404
2.69,-1.4239729123955218,-1.5173272601128294
2.7,-1.426524517986873,-1.545251044895055
2.71,-1.429002328228194,-1.5836911232104485
2.72,-1.4317673431533429,-1.6324726165952812
2.73,-1.4351977744029318,-1.6890714434557792
2.74,-1.439534904694198,-1.7500587529959026
2.75,-1.444672258770078,-1.812686336843899
2.7600000000000002,-1.4503859415233944,-1.8751272107326988
2.77,-1.4567433794200506,-1.935827564457669
2.7800000000000002,-1.4639931125409233,-1.9929669114453261
2.79,-1.4721167375826647,-2.0446799339057264
2.8000000000000003,-1.4808296013438944,-2.089915238815585
2.81,-1.4899449638541262,-2.1287026368683826
2.82,-1.4993766925973206,-2.1616789073852525
2.83,-1.5088545652547825,-2.189776323970253
2.84,-1.5180008796275473,-2.2138758971893253
2.85,-1.5267718325024984,-2.23420474274885
2.86,-1.5355825025349998,-2.250201525100428
2.87,-1.5446979230797058,-2.2612757198270055
