time,ML,AP
0.0,0.20996095059960038,2.53994241898445
0.01,0.1670524361725385,2.5617523118261643
0.02,0.124658829107503,2.581774820256961
0.03,0.08224694086581877,2.5986623891216873
0.04,0.03977013154034993,2.6113147328148885
0.05,-0.0027508095737225693,2.61923714973095
0.06,-0.04552978876050889,2.6227944310290616
0.07,-0.08872771104345337,2.6232764070161094
0.08,-0.13219320909176463,2.622828230697171
0.09,-0.17550726712582082,2.6241460663959026
0.1,-0.21796314339318643,2.6296867248483977
0.11,-0.25878615954392337,2.64089771728787
0.12,-0.29753735813524884,2.6580879749820467
0.13,-0.3340707883863867,2.6804364832183407
0.14,-0.3683848366922331,2.705884570307026
0.15,-0.4006599560375182,2.731502140798571
0.16,-0.4311057359260181,2.754234480396194
0.17,-0.4597243129263281,2.7716409555750476
0.18,-0.48631741871173717,2.7825494504093036
0.19,-0.5107410414128144,2.78715666701613
0.2,-0.5330987621435123,2.7865435283843767
0.21,-0.5536700028727335,2.7820867485475933
0.22,-0.5728955038931287,2.7748694530333875
0.23,-0.5914261840227769,2.7654619871865123
0.24,-0.6098731493679721,2.7541347565814167
0.25,-0.6285283660793234,2.740890884791991
0.26,-0.6474243498870192,2.7254169212212944
0.27,-0.6664634306521707,2.707395345706481
0.28,-0.6854335447381392,2.6870223830476436
0.29,-0.7041264357556546,2.6653536920277254
0.3,-0.722440653472403,2.644145615414642
0.31,-0.7402169825535269,2.625151197457769
0.32,-0.7570577763411005,2.609191120977988
0.33,-0.7723535235458134,2.59544849731513
0.34,-0.7854884785846239,2.5818404746960346
0.35000000000000003,-0.7961695551873946,2.566300796912517
0.36,-0.804569607892296,2.5473343276381035
0.37,-0.8112220517356097,2.5239932548209687
0.38,-0.8169620189269301,2.496484066281675
0.39,-0.8227089365214023,2.4664382175237614
0.4,-0.8289312598407378,2.43599717926686
0.41000000000000003,-0.8354070851740792,2.406855879460109
0.42,-0.841581333966502,2.3800342204959684
0.43,-0.8470751232106289,2.356017969818926
0.44,-0.851811472304409,2.3349384855762856
0.45,-0.8555208456730298,2.31666192207345
0.46,-0.8573146058470292,2.300769230077983
0.47000000000000003,-0.8560507485406139,2.2868039038205983
0.48,-0.8509754857902285,2.274871129730638
0.49,-0.8420806279638108,2.2657319481090936
0.5,-0.830205986975621,2.2601069981283484
0.51,-0.8167553969630786,2.258172613410939
0.52,-0.8030461066986535,2.259543122384527
0.53,-0.7897351807872098,2.262985884018883
0.54,-0.7767801569489678,2.2661049508975215
0.55,-0.7639945728637253,2.2658500145628504
0.56,-0.7515645657909796,2.25931033484515
0.5700000000000001,-0.7400168226311241,2.244228202602111
0.58,-0.7298575214184185,2.2197898940428518
0.59,-0.7211618442550904,2.1872667810689954
0.6,-0.7133430666143574,2.1494227465102123
0.61,-0.705292677533692,2.1090208594522037
0.62,-0.6957688921362364,2.0678668959534034
0.63,-0.6838873020922605,2.0272786000492045
0.64,-0.6694882645192632,1.9889873800008318
0.65,-0.6530262617266175,1.9549054978368097
0.66,-0.635198416054419,1.9261907704404024
0.67,-0.6167807810585277,1.9029239832844407
0.68,-0.5986315187098509,1.884151653960681
0.6900000000000001,-0.5815664779437685,1.86802050183194
0.7000000000000001,-0.5659857644715716,1.8529311759123717
0.71,-0.5517092001678088,1.8388341035840434
0.72,-0.5384385391341694,1.8264805955643897
0.73,-0.5261561513126981,1.8156254250034805
0.74,-0.5147991471290672,1.804698631669724
0.75,-0.5039341923498418,1.791891858432473
0.76,-0.49310764515005956,1.7761042333248822
0.77,-0.482212009347004,1.757017909919627
0.78,-0.4712627883934865,1.7348677243042254
0.79,-0.4599273839551989,1.7105329194746357
0.8,-0.44743292863053474,1.6857082247485784
0.81,-0.4330593660253754,1.6626940027730606
0.8200000000000001,-0.4165941835613998,1.6435294033556103
0.8300000000000001,-0.3982097754360924,1.628914203538088
0.84,-0.3780962063085755,1.6182425252127883
0.85,-0.3563874252973136,1.6106831549466956
0.86,-0.3335279239225994,1.6054292318854335
0.87,-0.3105118816903347,1.6010379601317306
0.88,-0.2883937930204909,1.5956902325958375
0.89,-0.26762473660049646,1.588149877923586
0.9,-0.24809832691155145,1.5777709283275687
0.91,-0.22966998427820431,1.5641145647573738
0.92,-0.2124011539553435,1.5474521869471891
0.93,-0.19654079769180569,1.5291966932180705
0.9400000000000001,-0.1826360739190286,1.511233846428081
0.9500000000000001,-0.17157948326627176,1.4950637669669862
0.96,-0.16423789305523578,1.481566321162644
0.97,-0.16103340718006054,1.47105683128858
0.98,-0.16197519056889054,1.4634286361089623
0.99,-0.16681852101607086,1.458437199484395
1.0,-0.17494878761411803,1.4560335637516604
1.01,-0.18531640381000647,1.4565034030517232
1.02,-0.1967017555690034,1.4600078772438219
1.03,-0.20799666881887954,1.4659999173420406
1.04,-0.21824475746431035,1.4735010064056975
1.05,-0.22670453647311717,1.4819010181436643
1.06,-0.2330355926424104,1.4910604238978853
1.07,-0.23732992066116032,1.5005388878925268
1.08,-0.2399370008274544,1.509169623514418
1.09,-0.2412855124299294,1.5156854425301636
1.1,-0.24185775217437397,1.519615880182248
1.11,-0.242208563341636,1.5216688098898155
1.12,-0.24284554922078008,1.5234157680442535
1.1300000000000001,-0.2440554805361967,1.526480505393243
1.1400000000000001,-0.24583801452614665,1.5318220704863281
1.1500000000000001,-0.24787426531217277,1.5393045555853957
1.16,-0.2495780658363452,1.547799236970485
1.17,-0.250492932521263,1.5560569944953326
1.18,-0.25085006553239503,1.563362725685448
1.19,-0.2515495378530024,1.5693660475187947
1.2,-0.253450179539404,1.5737885184523175
1.21,-0.2568158450065291,1.5764357725220985
1.22,-0.2614217715168037,1.5772697880164563
1.23,-0.26696538989928603,1.5762440853343753
1.24,-0.27323087717588973,1.5731597217577586
1.25,-0.2801752618815252,1.5680473832022994
1.26,-0.2881811620856172,1.5617890775084784
1.27,-0.29781079807396504,1.5559235261787026
1.28,-0.3092837697812065,1.5516114252601085
1.29,-0.32273154533389736,1.5493315079384746
1.3,-0.3386609598121518,1.549718091429251
1.31,-0.3575307367728307,1.5541197537658864
1.32,-0.37888930384552005,1.5641016016201932
1.33,-0.40120180698771984,1.5805031004321173
1.34,-0.4225946338629933,1.6029813295524244
1.35,-0.441742279098661,1.6302728376481244
1.36,-0.45810821366210525,1.6606524957893605
1.37,-0.4715219251728192,1.6920561133560104
1.3800000000000001,-0.4816755507301935,1.7221321035053172
1.3900000000000001,-0.48807036795350456,1.7488043406836415
1.4000000000000001,-0.4904695812622232,1.770942635242177
1.41,-0.48938217306323795,1.788521055930467
1.42,-0.48601522858758367,1.802392453104118
1.43,-0.4817888734119829,1.8138384555671487
1.44,-0.4779893146233127,1.8240896469736885
1.45,-0.4755284500026261,1.8342803398236647
1.46,-0.47461379033367646,1.8457875232104666
1.47,-0.4748705057129757,1.8601763047808386
1.48,-0.4759634123804061,1.8784813204544575
1.49,-0.4779012961477437,1.9005658106945325
1.5,-0.4807873748702983,1.9251199455986954
1.51,-0.48451288931730896,1.9502597456694648
1.52,-0.48868794642490937,1.9741980748511772
1.53,-0.49268823507540166,1.9954713620509203
1.54,-0.4957877319416552,2.0131694498860457
1.55,-0.4974689363312369,2.0272674093597662
1.56,-0.49763457763110713,2.038261129524174
1.57,-0.49638600083471524,2.046428431704768
1.58,-0.49375098254035643,2.051824054870545
1.59,-0.4898243363321826,2.0548259746152007
1.6,-0.48509866069573815,2.056435080741387
1.61,-0.4804517380218317,2.058173813894371
1.62,-0.4767536159764382,2.0616062905378234
1.6300000000000001,-0.474524881237014,2.067790523935102
1.6400000000000001,-0.4739411500402655,2.077173132564186
1.6500000000000001,-0.47508038653800144,2.089854563102152
1.6600000000000001,-0.47809858577740105,2.1059127540475457
1.67,-0.48302936242476385,2.125422410064151
1.68,-0.48937564287856494,2.1479166561450254
1.69,-0.4960362961395717,2.171743402634451
1.7,-0.5016967901773506,2.1943225649086817
1.71,-0.5054278162468429,2.2134510972862707
1.72,-0.507067924985807,2.2282205863451194
1.73,-0.507002359717887,2.23886731345139
1.74,-0.5056632043900096,2.2462669421903305
1.75,-0.5032874052272515,2.251194245084445
1.76,-0.49992133080342743,2.2538225333917947
1.77,-0.49562271051895024,2.2541715568039264
1.78,-0.4908002860982296,2.252550881303818
1.79,-0.48618001482530665,2.2495001930787466
1.8,-0.4821930276044649,2.2460001680821344
1.81,-0.4785753608405252,2.243635779048753
1.82,-0.4747324447992616,2.244001983849852
1.83,-0.4702534855605697,2.247799805887465
1.84,-0.464991553023771,2.2544612513398476
1.85,-0.4588716306585508,2.262639429527394
1.86,-0.4518722337220116,2.2710656600242145
1.87,-0.44431045233388433,2.2790539898076614
1.8800000000000001,-0.43677962375700785,2.286752692527801
1.8900000000000001,-0.4295880664954437,2.295173247310126
1.9000000000000001,-0.42261647427370735,2.3053334666176086
1.9100000000000001,-0.41567343309424737,2.316899899546939
1.92,-0.40870568975272126,2.328118200653855
1.93,-0.40187460203542497,2.3373592942812884
1.94,-0.3956104610406025,2.344284367039197
1.95,-0.3904448839180553,2.3495215186951004
1.96,-0.38651124452012003,2.3536805339025717
1.97,-0.3830761173591911,2.3568465528673377
1.98,-0.37884634363027936,2.358816714923709
1.99,-0.37303719056681767,2.359158018313793
2.0,-0.3660917893362961,2.3571612217324125
2.0100000000000002,-0.35920485933466906,2.3527503326547206
2.02,-0.35313546959467723,2.3472281037697553
2.0300000000000002,-0.347617205477389,2.342353604870411
2.04,-0.34186134114128514,2.339088621068141
2.05,-0.33528641930164266,2.3375986629442087
2.06,-0.32768082510834684,2.3378369722767243
2.07,-0.3189820637739232,2.3396904812082786
2.08,-0.309175291805006,2.342901014077154
2.09,-0.29841811685628694,2.3472421510023684
2.1,-0.2872168516785443,2.3525672773496855
2.11,-0.27640694811689975,2.358482877744215
2.12,-0.2668357849090406,2.3642243846480846
2.13,-0.25895802309964455,2.36887703443832
2.14,-0.25265683925919846,2.371682845690131
2.15,-0.24760875913557914,2.372401411070036
2.16,-0.24380805610673947,2.3712626146372573
2.17,-0.24138739695544364,2.3683480957608354
2.18,-0.2400895779289291,2.363190024765633
2.19,-0.23918607453621665,2.3549732742736156
2.2,-0.2377240438092922,2.3431894075486435
2.21,-0.23486421543897582,2.3284127274108717
2.22,-0.23031864840169014,2.3123045857271673
2.23,-0.22455813303536176,2.2966408476822235
2.24,-0.21836921617506072,2.2823845469217208
2.25,-0.212234939959648,2.2696085330025726
2.2600000000000002,-0.20627016802573098,2.258102240378512
2.27,-0.20045949271451946,2.2475363757593354
2.2800000000000002,-0.19489548859954886,2.2368106716666007
2.29,-0.19001058844697877,2.2241489583499057
2.3000000000000003,-0.1863134591766068,2.20847552936945
2.31,-0.18378228311133638,2.1904045608058507
2.32,-0.18180756901072687,2.171939029141242
2.33,-0.17968407274829468,2.1553940337906843
2.34,-0.1770963046814627,2.1421004891665527
2.35,-0.17436604083414298,2.131610791813574
2.36,-0.17223209689405042,2.1222550048970485
2.37,-0.1711318613115212,2.1125887944336394
2.38,-0.17074634135132202,2.102112276715175
2.39,-0.17043324399312507,2.090685526631901
2.4,-0.1699561631065917,2.07781483098064
2.41,-0.1696444217269771,2.0629575168244414
2.42,-0.17005487184634774,2.046384410460449
2.43,-0.1716680954848087,2.029587205904672
2.44,-0.17472889305871558,2.01497581817189
2.45,-0.17929533304679318,2.0048888123803095
2.46,-0.18556696861516553,2.0004532585526618
2.47,-0.19401363028087873,2.0012966392318354
2.48,-0.20501694208579668,2.0060985446325277
2.49,-0.21836251784800406,2.01318056352165
2.5,-0.23302151110579863,2.0207749314182375
2.5100000000000002,-0.2474946505189979,2.0270403210904187
2.52,-0.26051516058894186,2.030192118778861
2.5300000000000002,-0.27156398282586103,2.029096156338416
2.54,-0.2808626821470944,2.02369910090194
2.5500000000000003,-0.28907116253865284,2.0145430032683076
2.56,-0.2970697129403883,2.0019465017462945
2.57,-0.3056887867386416,1.9856119692812193
2.58,-0.3154778065705749,1.964815950506124
2.59,-0.326760710947776,1.9391421179119437
2.6,-0.3394294489272117,1.9091092559812535
2.61,-0.3527079466098999,1.876075027440779
2.62,-0.3656469144653543,1.8418647730392304
2.63,-0.3776461929703585,1.808728090988294
2.64,-0.38843141745032034,1.7792368480483558
2.65,-0.3980519622596491,1.7556838537799584
2.66,-0.4069527562713231,1.739544262475524
2.67,-0.41588346735330106,1.7312184975858067
2.68,-0.4257402552319896,1.7297210524753863
2.69,-0.4372282881956169,1.7327091859412878
2.7,-0.45051519791196576,1.7369720397841728
2.71,-0.46531346207021934,1.7390578520514859
2.72,-0.48122759374826773,1.7361347172357249
2.73,-0.49797014424738506,1.7268498986849652
2.74,-0.51537818395115,1.7118154383411963
2.75,-0.533374817579598,1.6935200055863502
2.7600000000000002,-0.5519224409670115,1.6753311150433783
2.77,-0.5708891246396437,1.6598671483658873
2.7800000000000002,-0.5899762546933651,1.6476974474802906
2.79,-0.6087929318540714,1.6373741312174759
2.8000000000000003,-0.6268618513200869,1.6270067687555898
2.81,-0.6436871833388671,1.6158553646288516
2.82,-0.6591820938061487,1.6044921905284257
2.83,-0.6739528015763984,1.594233518408993
2.84,-0.6888453501456251,1.5867953628359373
2.85,-0.7042929368659768,1.5836772440581914
2.86,-0.7201676994262752,1.5853160791522125
2.87,-0.736031119851282,1.591121573524431
2.88,-0.7514790944873078,1.6002318709698902
2.89,-0.7664320594279349,1.6119620226335944
2.9,-0.781221821119555,1.6257131934632827
2.91,-0.7963906537051828,1.640673330038232
2.92,-0.8123637671830425,1.6557723249207834
2.93,-0.8292610879661149,1.6698194667908828
2.94,-0.8469053888214452,1.6816112236508454
2.95,-0.864956652081063,1.690492653490884
2.96,-0.8830725492950898,1.697074014208166
2.97,-0.9009557598175678,1.703059881740346
2.98,-0.9182492150077737,1.710312819857607
2.99,-0.9344241538361642,1.7199944407737202
3.0,-0.9489540413175681,1.7323693637059814
3.0100000000000002,-0.961748276976713,1.7470581373929726
3.02,-0.9732863403449745,1.7632400498318517
3.0300000000000002,-0.9842167824303757,1.7800764607299864
3.04,-0.9948411100478369,1.7969950374772294
3.0500000000000003,-1.00493092945926,1.8135062094923946
3.06,-1.0139582750770666,1.8294375024836624
3.0700000000000003,-1.0214080414474862,1.8452278509741677
3.08,-1.026907709145414,1.8615971887338947
3.09,-1.0302099235170035,1.8793416234658853
3.1,-1.0311606187861324,1.8993656545774666
3.11,-1.0299012826854386,1.9223733944326793
3.12,-1.0270808054184766,1.948481667951406
3.13,-1.0236837694280225,1.9771936179214091
3.14,-1.0207782082056363,2.00747026963063
3.15,-1.019252530403446,2.037649924748899
3.16,-1.0194178291088298,2.065641788385782
3.17,-1.0209439102282039,2.0893924140301072
3.18,-1.0231614683819499,2.107222726612729
3.19,-1.0252927731659358,2.1185874084273997
3.2,-1.0267378535641216,2.124866829822272
3.21,-1.027420893018506,2.1288486940147404
3.22,-1.027768474352995,2.1334162934595295
3.23,-1.0283678216966825,2.1405127455785293
3.24,-1.02969685429476,2.1506122133961063
3.25,-1.0318572695820563,2.1630669503144047
3.2600000000000002,-1.0343115294037806,2.1771992240171505
3.27,-1.0361364991766953,2.1928610465084
3.2800000000000002,-1.0366163493883056,2.2096739979875872
3.29,-1.0354729424235454,2.2260858272414468
3.3000000000000003,-1.0327533376532068,2.239648749950384
3.31,-1.0287120159099523,2.2484544923982708
3.3200000000000003,-1.023725618425951,2.252551163938456
3.33,-1.0182545767162976,2.2539596445499215
3.34,-1.012886154330671,2.255575394531254
3.35,-1.0082464489301524,2.2604378975355655
3.36,-1.0047279298621872,2.271334717306468
3.37,-1.0023821831123798,2.290057029172172
3.38,-1.0010753672674146,2.3167415454144162
3.39,-1.0005394311968803,2.349777377629543
3.4,-1.0003012792225827,2.3861721200138546
3.41,-0.9999482730169175,2.4224629875888444
3.42,-0.9994646189230469,2.456063467134421
3.43,-0.9990470112629621,2.486076734036736
3.44,-0.9988571371799884,2.512826160861796
3.45,-0.9990678883838242,2.5367032164562104
3.46,-0.9997149857681188,2.5576000002347534
3.47,-1.0005445246705647,2.5756469835602314
