time,ML,AP
0.0,-1.0335157291747212,1.195330147796846
0.01,-1.0675576557781712,1.0763299047286938
0.02,-1.099580870743221,0.9601621562937102
0.03,-1.1296122837031677,0.847542904109545
0.04,-1.157907463199473,0.7394074134164788
0.05,-1.1845572821252057,0.6361489935538791
0.06,-1.2094615495657437,0.5378059602542514
0.07,-1.2325435498291706,0.4445773634185325
0.08,-1.2537157232296778,0.3567060865559211
0.09,-1.2728756037815827,0.2741264255881823
0.1,-1.2901601933514502,0.1965234156556333
0.11,-1.3058927394372453,0.1234320632787249
0.12,-1.3202224755662826,0.05383078892343318
0.13,-1.3332171387919096,-0.014072010051687744
0.14,-1.3453621240475258,-0.08219740380822659
0.15,-1.3577407408928193,-0.15145823939511874
0.16,-1.3716939626265325,-0.22095125729209855
0.17,-1.3882828262181908,-0.28852803031860086
0.18,-1.4078314461239358,-0.35234085104823265
0.19,-1.4297376464537896,-0.41181914132036657
0.2,-1.4526673619328152,-0.4675396445039769
0.21,-1.47505004705507,-0.5201474708159082
0.22,-1.4956556524262434,-0.5692495659848916
0.23,-1.5140452037334486,-0.6136058435598282
0.24,-1.5307618900234903,-0.6522292508595451
0.25,-1.5470547551569176,-0.6847835514027155
0.26,-1.5641215895247031,-0.7110246639715831
0.27,-1.5824759220348743,-0.7304701601971609
0.28,-1.6019004483881065,-0.7427036749293923
0.29,-1.6216051883593954,-0.7475989988352384
0.3,-1.640297036588551,-0.7453118452222947
0.31,-1.6564960155418107,-0.7364703803946838
0.32,-1.6692130171707857,-0.7221239197752418
0.33,-1.6784474280696176,-0.70328213900008
0.34,-1.6849164581771956,-0.6812537213947344
0.35000000000000003,-1.6892777145870435,-0.6585010015210283
0.36,-1.691759333688933,-0.6381660763357209
0.37,-1.6925711950112463,-0.6225346339973727
0.38,-1.6925103983072418,-0.612180969669871
0.39,-1.6930219865599594,-0.6061857000722575
0.4,-1.6957376409248983,-0.6028183214611956
0.41000000000000003,-1.702020325285287,-0.6001512531800619
0.42,-1.7125985616935988,-0.596318172563045
0.43,-1.7271717394517572,-0.5897760379113841
0.44,-1.7443876485091654,-0.5797215338296373
0.45,-1.7625185265330057,-0.5659134711680227
0.46,-1.7803668050598735,-0.5480074278751623
0.47000000000000003,-1.7975111422792989,-0.5254807211151361
0.48,-1.8137949165125273,-0.4980023603707443
0.49,-1.8289306899710116,-0.465474395902588
0.5,-1.842504444792746,-0.4282984822061521
0.51,-1.8539466005138991,-0.38820579612928335
0.52,-1.862573502872433,-0.3482847298425767
0.53,-1.8680318834336145,-0.3115736641573767
0.54,-1.8706687810334903,-0.27955885387026136
0.55,-1.8713005338258981,-0.25165445365183337
0.56,-1.870843807571144,-0.22585915833637654
0.5700000000000001,-1.870112410087881,-0.200264649673269
0.58,-1.869532611096433,-0.17370694236065085
0.59,-1.8689920725288587,-0.1450527848079478
0.6,-1.8680694159640088,-0.11329898318611273
0.61,-1.8664091728363574,-0.07856746087186595
0.62,-1.8639092356486462,-0.0420022659667607
0.63,-1.8607150941740338,-0.00482511932813489
0.64,-1.8572791388698728,0.03229561550825001
